Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,361.54,723.08,723.08,723.08,655.62,1311.25,1966.88,1966.88,1966.88,2092.91,BPCL
Reserves,14552.32,15910.94,18735.68,21744.4,26667.34,28881.32,32621.35,35227.54,31704.24,52623.93,BPCL
Borrowings,22993.69,23839.04,20321.56,13097.6,15857.49,23159.21,23350.67,29099.3,47818.69,34160.33,BPCL
Other Liabilities,27699.43,26498.47,32346.97,34179.43,32176.9,38637.85,42192.27,49333.53,44979.17,51727.32,BPCL
Total,65606.98,66971.53,72127.29,69744.51,75357.35,91989.63,100131.17,115627.25,126468.98,140604.49,BPCL
Net Block,16612.38,16690.41,19039.51,20315.06,23207.3,31437.31,43028.37,46488.12,56951.12,63936.25,BPCL
Capital Work in Progress,1119.06,2419.74,3065.1,7665.68,12664.31,11622.52,4407.58,7065.73,9504.71,7452.38,BPCL
Investments,10917.42,12103.0,11846.89,12391.14,12811.46,14601.45,15626.35,15991.62,16058.02,17684.09,BPCL
Other Assets,36958.12,35758.38,38175.79,29372.63,26674.28,34328.35,37068.87,46081.78,43955.13,51531.77,BPCL
Total,65606.98,66971.53,72127.29,69744.51,75357.35,91989.63,100131.17,115627.25,126468.98,140604.49,BPCL
Receivables,6378.34,4025.13,4080.16,2561.14,2188.95,4758.18,5151.73,6670.72,5164.34,7827.47,BPCL
Inventory,15948.06,16690.37,19071.13,14457.85,13792.86,19798.01,20874.57,21544.65,20421.06,26756.75,BPCL
Cash & Bank,978.85,2328.86,203.76,1360.2,2067.35,64.69,182.53,95.41,115.78,7053.49,BPCL
No. of Equity Shares,361542124.0,723084200.0,723084200.0,723084200.0,723084248.0,1446168496.0,2169252744.0,2169252744.0,2169252744.0,2169252744.0,BPCL
New Bonus Shares,,84542100.0,,,,723084248.0,,,,,BPCL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,BPCL
