Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,21.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,INVENTURE
Reserves,131.53,69.93,69.6,72.44,63.9,67.24,68.43,62.81,64.97,72.79,INVENTURE
Borrowings,23.15,16.89,16.72,16.05,9.0,5.98,1.38,4.28,1.27,11.09,INVENTURE
Other Liabilities,55.72,56.84,28.13,26.14,29.42,32.9,21.71,12.91,28.72,36.2,INVENTURE
Total,231.4,227.66,198.45,198.63,186.32,190.12,175.52,164.0,178.96,204.08,INVENTURE
Net Block,12.53,11.69,10.71,9.64,8.83,10.48,10.26,9.72,9.39,9.15,INVENTURE
Capital Work in Progress,,,,,,,,,,,INVENTURE
Investments,69.92,69.91,69.37,68.1,66.58,64.29,64.29,64.35,64.32,66.43,INVENTURE
Other Assets,148.95,146.06,118.37,120.89,110.91,115.35,100.97,89.93,105.25,128.5,INVENTURE
Total,231.4,227.66,198.45,198.63,186.32,190.12,175.52,164.0,178.96,204.08,INVENTURE
Receivables,71.72,64.92,50.58,42.37,41.66,38.54,23.06,3.69,5.75,5.88,INVENTURE
Inventory,10.3,4.72,0.55,2.39,0.14,0.05,1.23,1.14,0.98,0.96,INVENTURE
Cash & Bank,20.55,44.29,22.49,38.81,32.62,57.92,58.61,72.77,56.05,97.02,INVENTURE
No. of Equity Shares,21000000.0,84000000.0,84000000.0,84000000.0,84000000.0,84000000.0,84000000.0,84000000.0,84000000.0,84000000.0,INVENTURE
New Bonus Shares,,,,,,,,,,,INVENTURE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,INVENTURE
