Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.03,1000.07,SBILIFE
Reserves,1155.65,1736.42,2356.32,3056.34,3733.1,4552.08,5527.82,6576.36,7743.06,9400.37,SBILIFE
Borrowings,,,,,,,,,,,SBILIFE
Other Liabilities,46084.75,50978.01,57284.0,70064.19,78695.97,96687.49,115192.61,139157.48,156836.97,216430.0,SBILIFE
Total,48240.4,53714.43,60640.32,74120.53,83429.07,102239.57,121720.43,146733.84,165580.06,226830.44,SBILIFE
Net Block,263.42,282.84,304.47,291.62,301.02,507.43,511.18,563.37,567.99,893.8,SBILIFE
Capital Work in Progress,1.8,2.7,3.69,6.81,146.23,31.05,70.11,31.85,13.19,1.49,SBILIFE
Investments,44777.62,50047.3,56274.62,69384.78,77842.69,95830.28,114435.87,139324.71,158813.21,218426.31,SBILIFE
Other Assets,3197.56,3381.59,4057.54,4437.32,5139.13,5870.81,6703.27,6813.91,6185.67,7508.84,SBILIFE
Total,48240.4,53714.43,60640.32,74120.53,83429.07,102239.57,121720.43,146733.84,165580.06,226830.44,SBILIFE
Receivables,,,,,,,,,,,SBILIFE
Inventory,,,,,,,,,,,SBILIFE
Cash & Bank,2303.4,2153.19,2542.29,2523.78,2616.76,2429.84,2644.63,2420.63,1423.23,2710.52,SBILIFE
No. of Equity Shares,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000026295.0,1000070908.0,SBILIFE
New Bonus Shares,,,,,,,,,,,SBILIFE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SBILIFE
