Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,PANACEABIO
Reserves,807.96,555.13,556.16,517.28,517.6,440.06,372.33,402.71,832.82,480.39,PANACEABIO
Borrowings,866.94,921.6,990.43,1014.76,1019.09,1022.52,960.23,688.68,67.24,65.08,PANACEABIO
Other Liabilities,171.85,196.96,333.74,341.06,264.61,313.05,334.8,344.52,232.3,239.98,PANACEABIO
Total,1852.88,1679.82,1886.46,1879.23,1807.43,1781.76,1673.49,1442.04,1138.49,791.58,PANACEABIO
Net Block,1001.31,958.84,1085.95,1059.68,987.58,942.02,890.93,496.44,499.28,464.25,PANACEABIO
Capital Work in Progress,47.06,27.57,26.08,16.98,19.01,27.68,37.16,3.1,3.74,12.97,PANACEABIO
Investments,258.47,271.85,394.2,394.66,394.66,344.88,344.88,2.54,2.55,0.27,PANACEABIO
Other Assets,546.04,421.56,380.23,407.91,406.18,467.18,400.52,939.96,632.92,314.09,PANACEABIO
Total,1852.88,1679.82,1886.46,1879.23,1807.43,1781.76,1673.49,1442.04,1138.49,791.58,PANACEABIO
Receivables,66.45,68.75,90.58,100.43,142.21,175.8,142.27,25.2,17.69,35.29,PANACEABIO
Inventory,339.73,224.74,176.76,140.9,136.57,140.6,149.1,42.51,99.23,87.04,PANACEABIO
Cash & Bank,11.33,12.59,9.68,42.37,9.32,7.21,11.79,7.85,60.61,88.96,PANACEABIO
No. of Equity Shares,61250746.0,61250750.0,61250750.0,61250750.0,61250750.0,61250750.0,61250750.0,61250750.0,61250750.0,61250750.0,PANACEABIO
New Bonus Shares,,,,,,,,,,,PANACEABIO
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,PANACEABIO
