Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,16.19,16.19,16.19,16.19,16.19,16.19,16.19,16.19,24.7,24.7,BROOKS
Reserves,75.08,89.22,96.1,95.23,105.86,112.09,98.29,88.96,73.71,39.51,BROOKS
Borrowings,0.99,1.09,0.14,0.51,5.71,13.72,27.98,31.18,27.64,8.4,BROOKS
Other Liabilities,14.51,25.16,20.04,23.61,24.77,22.13,30.21,31.55,31.81,20.39,BROOKS
Total,106.77,131.66,132.47,135.54,152.53,164.13,172.67,167.88,157.86,93.0,BROOKS
Net Block,22.13,20.65,20.15,15.68,16.34,125.95,124.64,117.7,113.02,14.96,BROOKS
Capital Work in Progress,33.88,35.52,37.16,52.86,86.86,,0.52,0.29,0.11,0.02,BROOKS
Investments,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,46.81,BROOKS
Other Assets,50.74,75.47,75.14,66.98,49.31,38.16,47.49,49.87,44.71,31.21,BROOKS
Total,106.77,131.66,132.47,135.54,152.53,164.13,172.67,167.88,157.86,93.0,BROOKS
Receivables,10.76,21.68,16.46,19.29,18.91,10.69,10.18,11.42,15.56,9.59,BROOKS
Inventory,5.16,4.98,6.03,7.53,6.69,7.7,11.41,10.05,13.77,12.38,BROOKS
Cash & Bank,19.64,23.87,29.99,22.92,2.23,1.84,1.96,3.32,1.53,0.88,BROOKS
No. of Equity Shares,16186422.0,16186422.0,16186422.0,16186422.0,16186422.0,16186422.0,16186422.0,16186422.0,24702812.0,24702812.0,BROOKS
New Bonus Shares,,,,,,,,,,,BROOKS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,BROOKS
