Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.5,17.85,17.85,,12.9,13.02,13.03,13.06,13.06,13.06,KAYA
Reserves,-59.09,16.55,50.51,186.59,178.58,187.05,175.05,149.86,101.89,88.89,KAYA
Borrowings,102.15,113.28,113.2,,,0.59,,,102.59,103.09,KAYA
Other Liabilities,55.95,60.43,88.75,97.15,86.8,83.5,73.24,97.25,85.78,72.01,KAYA
Total,113.51,208.11,270.31,283.74,278.28,284.16,261.32,260.17,303.32,277.05,KAYA
Net Block,43.19,16.85,18.33,32.09,45.83,47.98,49.88,43.24,112.75,91.76,KAYA
Capital Work in Progress,2.16,0.12,0.47,3.18,1.53,0.84,0.3,0.84,0.49,0.89,KAYA
Investments,22.98,145.86,211.6,195.33,131.75,115.24,114.59,108.94,118.41,125.79,KAYA
Other Assets,45.18,45.28,39.91,53.14,99.17,120.1,96.55,107.15,71.67,58.61,KAYA
Total,113.51,208.11,270.31,283.74,278.28,284.16,261.32,260.17,303.32,277.05,KAYA
Receivables,0.25,0.42,0.37,0.45,1.81,2.36,4.12,5.54,6.42,4.57,KAYA
Inventory,15.63,14.39,15.59,23.05,36.54,33.58,33.77,34.02,29.62,22.83,KAYA
Cash & Bank,1.29,3.38,1.38,3.32,1.73,2.35,3.75,4.61,1.26,2.46,KAYA
No. of Equity Shares,14500000.0,17848975.0,17848975.0,,12897100.0,13022564.0,13030854.0,13064091.0,13064091.0,13064091.0,KAYA
New Bonus Shares,,,,,,,,,,,KAYA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,KAYA
