Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1808.73,1875.86,1929.51,2024.38,2267.85,2401.56,2583.95,2780.41,2743.47,1133.15,INDHOTEL
Raw Material Cost,152.87,164.08,176.83,181.88,209.82,219.99,232.64,246.76,235.74,107.93,INDHOTEL
Change in Inventory,,,,,,,,,,,INDHOTEL
Power and Fuel,132.92,157.25,165.7,174.27,179.98,166.87,165.55,176.06,174.63,109.17,INDHOTEL
Other Mfr. Exp,238.02,241.18,261.26,282.37,317.06,336.63,347.7,367.43,357.93,188.18,INDHOTEL
Employee Cost,473.88,478.59,474.57,531.89,617.66,636.57,653.71,706.07,728.27,540.33,INDHOTEL
Selling and admin,349.72,375.66,396.76,423.98,447.57,444.73,477.93,475.2,404.4,217.97,INDHOTEL
Other Expenses,54.52,54.29,63.67,71.09,65.85,77.09,77.48,79.45,81.44,66.47,INDHOTEL
Other Income,85.13,-384.38,-690.54,-149.71,91.78,91.53,0.06,15.84,118.01,-44.78,INDHOTEL
Depreciation,113.9,125.02,122.26,117.85,126.02,151.31,151.34,169.1,203.78,203.81,INDHOTEL
Interest,148.11,105.2,98.82,89.46,242.78,197.86,193.43,158.64,237.55,294.79,INDHOTEL
Profit before tax,229.92,-209.79,-520.9,1.88,152.89,262.04,284.23,417.54,437.74,-640.28,INDHOTEL
Tax,84.57,66.82,69.59,83.9,68.74,118.86,136.46,153.84,36.33,-115.5,INDHOTEL
Net profit,145.35,-276.61,-590.49,-82.02,84.15,143.18,147.77,263.7,401.41,-524.78,INDHOTEL
