Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2281.53,2575.77,2621.92,2735.95,1591.18,1702.47,1721.98,1771.8,1526.95,1518.74,BALMLAWRIE
Raw Material Cost,648.98,659.12,715.52,694.77,571.0,1080.9,1064.62,1108.59,927.38,987.22,BALMLAWRIE
Change in Inventory,0.13,2.79,15.42,-12.43,0.78,0.38,-11.99,-3.44,5.07,-0.34,BALMLAWRIE
Power and Fuel,24.34,28.23,29.63,30.04,25.55,27.12,27.49,29.69,27.93,26.73,BALMLAWRIE
Other Mfr. Exp,1174.09,1420.58,1420.46,1513.36,448.37,38.29,39.41,38.17,38.37,39.37,BALMLAWRIE
Employee Cost,140.82,158.8,172.43,178.95,199.19,199.37,197.99,212.47,214.12,217.6,BALMLAWRIE
Selling and admin,58.19,65.5,70.23,72.64,76.58,80.3,85.79,85.44,72.93,73.19,BALMLAWRIE
Other Expenses,78.11,60.81,63.74,67.23,65.24,65.45,73.63,60.13,51.37,37.39,BALMLAWRIE
Other Income,53.01,58.85,79.88,75.32,62.73,73.07,70.84,78.51,82.42,70.63,BALMLAWRIE
Depreciation,15.18,16.63,19.59,26.34,24.0,25.84,26.56,26.72,41.91,45.59,BALMLAWRIE
Interest,4.69,4.22,6.0,5.07,4.55,4.54,4.23,5.56,7.99,5.29,BALMLAWRIE
Profit before tax,190.27,223.52,219.62,210.44,240.21,254.11,261.11,280.1,232.44,156.65,BALMLAWRIE
Tax,52.2,60.75,62.95,63.0,75.86,83.69,76.3,91.6,55.27,40.2,BALMLAWRIE
Net profit,138.07,162.77,156.67,147.44,164.35,170.42,184.82,188.5,177.17,116.45,BALMLAWRIE
