Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,9.19,8.36,9.77,36.68,32.34,14.81,15.67,9.87,11.67,11.59,DHUNINV
Raw Material Cost,,,,13.44,5.39,,,,,,DHUNINV
Change in Inventory,,,,4.56,-6.27,,,,,,DHUNINV
Power and Fuel,0.04,0.05,0.05,0.06,0.01,0.01,0.01,,,,DHUNINV
Other Mfr. Exp,0.12,0.13,0.05,0.14,0.23,0.13,,1.2,,,DHUNINV
Employee Cost,0.36,0.41,0.45,0.69,0.27,0.27,0.26,0.23,0.26,0.34,DHUNINV
Selling and admin,0.13,0.14,0.28,0.47,0.59,0.28,0.47,0.57,0.38,0.31,DHUNINV
Other Expenses,0.09,0.12,0.2,0.36,0.75,0.65,0.46,0.19,0.24,0.35,DHUNINV
Other Income,,,0.02,-0.76,,0.01,,,0.07,4.2,DHUNINV
Depreciation,0.12,0.13,0.14,0.15,0.14,0.13,0.12,0.13,0.07,0.04,DHUNINV
Interest,0.02,0.03,,,,,,,,0.01,DHUNINV
Profit before tax,8.31,7.35,8.62,25.17,18.69,13.35,14.35,7.55,10.79,14.74,DHUNINV
Tax,0.55,0.41,0.65,4.22,1.49,0.5,1.68,0.53,0.66,11.29,DHUNINV
Net profit,7.76,6.94,7.98,20.94,17.2,12.84,12.67,7.01,10.14,3.45,DHUNINV
