Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.16,10.16,10.51,10.51,10.51,10.51,11.61,11.97,12.55,14.57,RML
Reserves,104.9,119.91,129.71,134.99,141.88,160.44,249.82,299.3,280.05,283.7,RML
Borrowings,114.67,102.97,167.28,208.37,278.75,294.79,270.93,320.09,357.66,305.83,RML
Other Liabilities,111.3,128.05,150.43,180.16,181.81,224.79,278.87,247.11,215.82,341.93,RML
Total,341.03,361.09,457.93,534.03,612.95,690.53,811.23,878.47,866.08,946.03,RML
Net Block,140.23,159.05,218.58,241.63,306.1,319.79,342.86,341.86,333.9,316.18,RML
Capital Work in Progress,12.24,5.79,4.29,29.47,7.37,27.09,14.02,12.13,10.15,15.27,RML
Investments,,,,,0.15,0.15,0.15,0.75,80.25,107.45,RML
Other Assets,188.56,196.25,235.06,262.93,299.33,343.5,454.2,523.73,441.78,507.13,RML
Total,341.03,361.09,457.93,534.03,612.95,690.53,811.23,878.47,866.08,946.03,RML
Receivables,110.42,92.02,108.19,114.67,121.8,150.67,213.44,218.88,162.91,242.22,RML
Inventory,53.94,65.38,79.88,86.31,93.35,110.31,135.77,154.71,133.44,132.48,RML
Cash & Bank,1.58,10.35,3.2,3.16,2.78,3.3,5.76,10.71,16.7,6.67,RML
No. of Equity Shares,10164145.0,10164145.0,10510000.0,10510649.0,10510649.0,10510649.0,11607541.0,11973171.0,12553891.0,14565309.0,RML
New Bonus Shares,,,,,,,,,,,RML
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,RML
