Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1381.87,1432.79,786.29,649.74,1239.17,1179.77,742.47,763.04,803.46,1055.2,GMRINFRA
Raw Material Cost,334.62,289.25,92.08,33.3,27.57,113.07,376.53,448.17,360.39,662.56,GMRINFRA
Change in Inventory,,,,,,,,,,,GMRINFRA
Power and Fuel,,,,,,,,,,,GMRINFRA
Other Mfr. Exp,551.6,631.87,311.42,92.41,100.88,177.46,249.59,231.44,180.83,200.51,GMRINFRA
Employee Cost,89.44,72.6,69.88,25.6,39.15,52.39,51.91,47.57,41.02,29.06,GMRINFRA
Selling and admin,104.15,76.69,48.99,43.62,39.58,78.85,90.27,94.27,80.39,122.51,GMRINFRA
Other Expenses,4.69,1.59,3.02,5.1,14.4,29.64,42.76,23.74,47.59,28.4,GMRINFRA
Other Income,48.41,104.4,344.31,-242.92,-1999.08,-3651.51,321.72,-90.1,-630.93,-383.97,GMRINFRA
Depreciation,7.58,8.31,8.42,20.03,15.77,16.13,19.06,24.49,23.52,21.5,GMRINFRA
Interest,197.35,374.43,408.71,537.29,708.31,744.74,821.61,845.65,892.93,890.71,GMRINFRA
Profit before tax,140.85,82.45,188.08,-350.53,-1705.57,-3684.02,-587.54,-1042.39,-1454.14,-1284.02,GMRINFRA
Tax,20.55,29.0,22.18,2.12,14.67,0.09,0.09,-8.08,24.98,-3.86,GMRINFRA
Net profit,120.3,53.45,165.9,-352.65,-1720.24,-3684.11,-587.63,-1034.31,-1479.12,-1280.16,GMRINFRA
