Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,877.39,813.47,749.49,444.86,319.74,371.6,148.94,207.39,216.2,397.86,JINDRILL
Raw Material Cost,,,,,,,,,,,JINDRILL
Change in Inventory,,,,,,,,,,,JINDRILL
Power and Fuel,0.33,0.4,0.53,0.59,0.6,0.55,0.24,0.44,0.47,0.26,JINDRILL
Other Mfr. Exp,732.38,649.33,611.25,339.19,229.41,277.35,98.26,143.13,119.1,240.51,JINDRILL
Employee Cost,47.27,49.75,56.18,47.1,39.37,43.0,27.13,33.02,45.97,67.35,JINDRILL
Selling and admin,7.17,8.19,10.2,9.51,11.91,15.47,69.02,5.52,8.1,6.83,JINDRILL
Other Expenses,13.19,17.44,14.45,4.23,2.76,18.22,13.95,15.57,2.66,25.92,JINDRILL
Other Income,12.65,16.19,22.68,30.17,30.02,26.17,44.78,53.07,33.63,8.09,JINDRILL
Depreciation,10.85,10.68,10.82,14.01,14.7,9.23,9.18,8.94,25.76,32.38,JINDRILL
Interest,0.99,0.83,1.28,1.05,1.94,10.26,3.77,13.5,14.37,15.79,JINDRILL
Profit before tax,77.86,93.04,67.46,59.35,49.07,23.69,-27.83,40.34,33.4,16.91,JINDRILL
Tax,26.71,27.23,18.27,18.62,17.24,6.72,-12.35,6.22,7.2,7.73,JINDRILL
Net profit,51.15,65.82,49.2,40.73,31.82,16.97,-15.47,34.12,26.2,9.18,JINDRILL
