Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,PAGEIND
Reserves,154.64,202.36,277.85,375.61,518.72,654.63,836.15,763.84,808.73,873.73,PAGEIND
Borrowings,75.9,100.69,163.22,157.28,94.9,87.68,68.55,84.78,176.38,127.04,PAGEIND
Other Liabilities,131.96,160.38,233.39,279.44,321.29,400.63,496.53,490.82,516.68,687.95,PAGEIND
Total,373.65,474.58,685.61,823.48,946.06,1154.09,1412.38,1350.59,1512.94,1699.87,PAGEIND
Net Block,107.56,132.17,172.83,217.26,216.68,236.09,237.94,300.63,405.53,386.29,PAGEIND
Capital Work in Progress,2.66,10.06,3.59,0.11,0.36,24.13,58.52,7.23,28.73,27.85,PAGEIND
Investments,1.8,1.0,,,,52.11,218.03,,,,PAGEIND
Other Assets,261.63,331.35,509.19,606.11,729.02,841.76,897.89,1042.73,1078.68,1285.73,PAGEIND
Total,373.65,474.58,685.61,823.48,946.06,1154.09,1412.38,1350.59,1512.94,1699.87,PAGEIND
Receivables,43.65,58.07,72.68,87.84,102.44,112.71,147.98,123.84,73.78,137.12,PAGEIND
Inventory,174.73,237.87,362.56,443.45,540.81,622.86,567.87,750.11,718.57,554.93,PAGEIND
Cash & Bank,3.12,4.55,3.46,4.42,8.65,20.58,66.88,44.05,116.92,435.0,PAGEIND
No. of Equity Shares,11153874.0,11153874.0,11153874.0,11153874.0,11153874.0,11153874.0,11153874.0,11153874.0,11153874.0,11153874.0,PAGEIND
New Bonus Shares,,,,,,,,,,,PAGEIND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PAGEIND
