Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,382.76,626.33,1093.27,1708.65,1935.32,2230.85,2815.33,2738.42,3162.57,3242.51,AVANTIFEED
Raw Material Cost,266.95,502.56,882.4,1383.06,1542.97,1797.58,2006.97,2220.68,2603.84,2616.3,AVANTIFEED
Change in Inventory,-4.17,19.36,12.63,15.0,14.06,26.64,5.83,-12.8,15.86,-5.12,AVANTIFEED
Power and Fuel,10.85,19.12,26.39,28.83,25.63,28.08,35.27,35.54,40.77,43.4,AVANTIFEED
Other Mfr. Exp,17.06,27.68,20.42,34.56,34.97,34.96,29.88,35.31,38.1,37.8,AVANTIFEED
Employee Cost,15.84,21.64,35.24,47.68,57.92,66.08,97.67,83.07,93.79,103.97,AVANTIFEED
Selling and admin,25.56,43.25,66.37,116.62,132.55,25.5,31.65,31.49,43.96,60.35,AVANTIFEED
Other Expenses,-3.04,-20.19,-36.46,-66.06,-76.43,9.47,8.89,11.38,19.41,12.95,AVANTIFEED
Other Income,2.73,1.42,3.57,12.35,13.52,15.78,34.72,49.54,60.6,64.33,AVANTIFEED
Depreciation,4.0,4.98,5.54,8.8,9.35,11.52,14.67,20.28,20.99,21.33,AVANTIFEED
Interest,4.07,3.92,4.39,2.67,3.36,3.65,1.73,1.73,1.8,1.43,AVANTIFEED
Profit before tax,40.03,44.15,105.18,179.84,232.58,296.43,629.15,335.68,376.37,404.19,AVANTIFEED
Tax,11.96,13.96,35.42,63.27,77.31,100.01,214.22,112.18,90.39,98.82,AVANTIFEED
Net profit,28.07,30.19,69.75,116.58,155.26,196.42,414.94,223.49,285.98,305.37,AVANTIFEED
