Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,200.38,143.42,101.7,91.27,172.35,270.9,145.72,176.45,268.97,160.72,TERASOFT
Raw Material Cost,32.35,40.24,21.5,28.51,102.38,164.98,77.65,88.69,2.53,0.55,TERASOFT
Change in Inventory,-2.98,0.17,4.98,-5.3,7.35,-1.97,6.03,-1.52,-6.57,-1.33,TERASOFT
Power and Fuel,0.6,0.77,1.14,0.49,0.43,0.25,0.23,0.21,0.21,0.27,TERASOFT
Other Mfr. Exp,89.47,46.21,29.87,16.01,21.56,48.44,34.73,40.62,193.94,123.72,TERASOFT
Employee Cost,10.02,15.97,18.8,15.23,22.61,27.32,25.76,25.93,34.22,21.84,TERASOFT
Selling and admin,14.21,12.71,9.03,4.68,3.94,4.05,1.62,5.25,1.45,1.42,TERASOFT
Other Expenses,6.81,0.51,3.53,4.12,10.14,3.9,1.7,0.43,13.02,4.11,TERASOFT
Other Income,1.23,1.82,1.06,1.99,2.8,5.81,2.23,2.5,3.02,3.21,TERASOFT
Depreciation,8.34,10.99,10.02,6.31,2.7,2.36,2.54,2.55,0.81,0.6,TERASOFT
Interest,9.38,11.84,9.58,7.2,6.98,6.63,7.45,7.79,9.38,8.56,TERASOFT
Profit before tax,27.45,6.17,4.27,5.41,11.76,16.81,2.3,5.96,9.86,1.53,TERASOFT
Tax,8.88,2.6,2.24,1.78,4.05,6.03,0.73,2.28,3.34,0.69,TERASOFT
Net profit,18.56,3.56,2.02,3.62,7.72,10.77,1.58,3.68,6.52,0.84,TERASOFT
