Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,,2.56,10.79,29.23,43.11,53.15,305.86,544.66,581.85,576.7,INFIBEAM
Raw Material Cost,,,,,,,,,,,INFIBEAM
Change in Inventory,,,,,,,,,,,INFIBEAM
Power and Fuel,,,0.04,0.07,0.08,0.07,0.65,1.23,1.09,0.98,INFIBEAM
Other Mfr. Exp,,,,,8.34,10.27,188.28,385.87,385.65,382.74,INFIBEAM
Employee Cost,,,4.85,4.59,18.78,23.25,28.81,47.4,48.82,57.29,INFIBEAM
Selling and admin,0.01,2.02,5.88,28.86,14.69,11.23,21.03,22.1,17.24,14.08,INFIBEAM
Other Expenses,,0.02,0.06,1.63,-7.48,-11.35,6.69,-1.59,2.08,-2.48,INFIBEAM
Other Income,0.02,0.04,0.02,0.4,18.15,36.12,26.95,23.24,9.03,9.14,INFIBEAM
Depreciation,,0.86,1.18,2.55,4.24,6.33,43.26,46.42,71.22,68.88,INFIBEAM
Interest,0.01,0.73,0.01,0.14,0.22,3.36,4.26,4.78,4.47,3.9,INFIBEAM
Profit before tax,,-1.03,-1.21,-8.21,22.39,46.11,39.83,61.69,60.31,60.45,INFIBEAM
Tax,,,,,-19.47,45.94,26.36,22.77,21.71,11.05,INFIBEAM
Net profit,,-1.02,-1.21,-8.2,41.87,0.18,13.47,38.92,38.59,49.4,INFIBEAM
