Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.58,12.58,12.58,12.58,12.58,12.58,12.58,12.58,12.58,12.58,NAHARPOLY
Reserves,138.21,131.53,131.83,136.22,146.39,220.91,180.22,182.81,163.81,268.75,NAHARPOLY
Borrowings,121.07,130.01,120.22,90.77,45.24,29.58,22.11,0.01,3.59,58.39,NAHARPOLY
Other Liabilities,11.57,8.17,10.48,9.17,14.63,9.0,7.53,10.62,10.16,69.45,NAHARPOLY
Total,283.43,282.29,275.11,248.74,218.84,272.07,222.44,206.02,190.14,409.17,NAHARPOLY
Net Block,136.7,122.61,106.98,88.92,67.17,45.36,31.96,30.64,28.82,28.2,NAHARPOLY
Capital Work in Progress,0.17,0.01,0.81,,,,,,20.78,171.71,NAHARPOLY
Investments,95.14,96.49,96.49,96.39,98.57,165.16,123.33,124.98,65.08,122.47,NAHARPOLY
Other Assets,51.42,63.18,70.83,63.43,53.1,61.55,67.15,50.4,75.46,86.79,NAHARPOLY
Total,283.43,282.29,275.11,248.74,218.84,272.07,222.44,206.02,190.14,409.17,NAHARPOLY
Receivables,23.55,26.66,31.27,31.01,27.81,32.51,33.2,21.23,9.31,11.3,NAHARPOLY
Inventory,8.46,18.76,17.28,9.45,7.91,14.76,15.52,17.1,19.34,20.6,NAHARPOLY
Cash & Bank,1.26,0.97,0.4,0.41,0.25,0.48,0.65,1.24,0.58,1.26,NAHARPOLY
No. of Equity Shares,24587991.0,25155329.0,25155329.0,25155329.0,25155329.0,24587991.0,24587991.0,24587991.0,24587991.0,24587991.0,NAHARPOLY
New Bonus Shares,,,,,,,,,,,NAHARPOLY
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,NAHARPOLY
