Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,41.99,42.03,42.07,42.31,42.43,42.55,42.71,42.89,42.94,43.03,OFSS
Reserves,6204.93,7250.31,8412.83,2948.36,3914.83,2630.75,3764.2,3837.44,5465.36,5602.96,OFSS
Borrowings,,,,,,,,,55.26,30.5,OFSS
Other Liabilities,866.89,1033.55,1314.05,2812.58,1065.2,2429.02,843.79,565.04,503.21,511.07,OFSS
Total,7113.81,8325.89,9768.95,5803.25,5022.46,5102.32,4650.7,4445.37,6066.77,6187.56,OFSS
Net Block,355.52,373.98,338.13,297.27,251.39,253.01,221.18,248.77,293.85,231.85,OFSS
Capital Work in Progress,54.45,13.27,12.43,0.3,2.45,0.66,2.45,0.41,0.02,0.09,OFSS
Investments,729.24,729.24,728.24,728.24,758.53,754.96,778.05,765.03,768.16,772.68,OFSS
Other Assets,5974.6,7209.4,8690.15,4777.44,4010.09,4093.69,3649.02,3431.16,5004.74,5182.94,OFSS
Total,7113.81,8325.89,9768.95,5803.25,5022.46,5102.32,4650.7,4445.37,6066.77,6187.56,OFSS
Receivables,1144.29,968.58,1157.0,691.08,804.68,507.51,631.79,486.63,415.43,456.29,OFSS
Inventory,,,,,,,,,,,OFSS
Cash & Bank,3510.92,5018.34,6186.63,3015.41,2191.14,2437.67,1880.09,1706.48,3253.92,3330.31,OFSS
No. of Equity Shares,83973757.0,84065480.0,84144130.0,84614859.0,84856178.0,85106406.0,85416893.0,85779147.0,85879298.0,86062233.0,OFSS
New Bonus Shares,,,,,,,,,,,OFSS
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,OFSS
