Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,492.6,512.29,540.53,724.95,883.25,1044.42,1190.44,1318.18,1404.93,1145.64,NRAIL
Raw Material Cost,311.86,319.03,343.92,465.08,547.65,611.32,707.36,774.57,788.32,636.41,NRAIL
Change in Inventory,1.49,0.72,0.76,8.78,-1.14,-2.15,0.86,12.05,-0.12,-2.24,NRAIL
Power and Fuel,74.4,83.42,88.97,120.03,123.79,122.36,153.98,161.9,171.77,146.66,NRAIL
Other Mfr. Exp,15.65,19.43,18.07,24.69,35.1,41.07,47.74,59.18,93.05,89.66,NRAIL
Employee Cost,19.05,20.78,21.62,34.63,44.01,50.34,56.84,70.46,76.15,68.15,NRAIL
Selling and admin,35.2,44.87,49.87,58.73,54.42,63.12,77.45,81.86,44.35,57.11,NRAIL
Other Expenses,5.32,4.19,0.06,0.23,11.45,14.94,-9.45,-3.41,14.89,12.81,NRAIL
Other Income,4.29,3.79,3.75,5.76,7.59,6.34,6.12,7.01,12.06,8.35,NRAIL
Depreciation,9.03,9.46,10.31,17.66,23.48,24.5,26.26,27.45,31.51,33.02,NRAIL
Interest,10.28,10.36,11.51,35.61,45.7,42.8,40.17,34.54,35.88,30.31,NRAIL
Profit before tax,17.59,5.26,0.71,-17.17,4.1,78.16,97.07,130.69,160.95,77.62,NRAIL
Tax,3.5,0.68,0.25,16.26,-13.72,28.42,6.83,36.05,44.19,20.39,NRAIL
Net profit,14.09,4.59,0.45,-33.43,17.83,49.73,90.24,94.64,116.75,57.23,NRAIL
