Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,92.73,97.06,101.27,79.29,62.03,55.84,76.61,93.33,89.6,48.82,SELAN
Raw Material Cost,,,,,,,,,,,SELAN
Change in Inventory,0.36,0.19,0.45,0.2,-0.22,1.11,-1.69,0.04,-0.03,-0.07,SELAN
Power and Fuel,0.38,0.07,0.1,0.4,0.43,0.54,0.79,0.76,1.17,0.12,SELAN
Other Mfr. Exp,31.83,31.34,74.47,75.58,32.62,23.36,32.58,22.69,25.48,16.13,SELAN
Employee Cost,5.37,6.26,6.17,5.54,4.35,3.78,5.6,6.24,6.14,4.64,SELAN
Selling and admin,7.17,7.16,8.21,9.22,9.61,10.05,10.38,10.35,11.02,18.53,SELAN
Other Expenses,-10.53,-7.19,-68.78,-68.23,-23.01,-15.91,-21.34,-10.84,-9.67,-2.23,SELAN
Other Income,10.82,12.49,13.04,11.75,9.8,8.03,7.65,10.69,-0.74,9.51,SELAN
Depreciation,1.33,1.26,26.39,24.33,25.94,28.27,20.92,20.8,22.22,22.14,SELAN
Interest,4.37,0.92,0.08,0.14,1.69,0.06,0.12,0.23,0.21,0.15,SELAN
Profit before tax,63.99,69.92,68.12,44.26,19.98,14.83,33.52,53.83,32.26,-1.22,SELAN
Tax,20.11,24.75,23.56,15.96,7.08,6.0,11.46,2.32,9.83,-7.46,SELAN
Net profit,43.88,45.17,44.55,28.3,12.9,8.83,22.06,51.51,22.44,6.24,SELAN
