Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,252.06,313.53,374.39,430.7,412.18,324.65,402.89,548.12,579.78,600.05,CAMLINFINE
Raw Material Cost,170.53,200.98,230.26,287.85,270.04,224.82,282.94,401.18,390.9,400.22,CAMLINFINE
Change in Inventory,5.67,0.85,-6.27,9.33,25.72,21.22,-20.52,-7.48,2.06,21.83,CAMLINFINE
Power and Fuel,10.68,10.2,10.4,12.06,13.09,13.15,15.35,20.4,21.64,27.39,CAMLINFINE
Other Mfr. Exp,9.64,13.17,15.66,18.12,21.86,15.67,18.45,24.36,29.12,35.04,CAMLINFINE
Employee Cost,8.93,11.52,14.03,17.93,20.17,22.33,21.96,23.49,28.7,39.58,CAMLINFINE
Selling and admin,15.43,21.16,24.85,30.3,37.3,31.83,29.84,32.47,43.16,35.88,CAMLINFINE
Other Expenses,6.95,11.52,13.37,12.84,7.61,13.57,5.91,5.86,5.29,18.08,CAMLINFINE
Other Income,3.56,2.77,1.38,1.95,-1.14,12.79,9.11,13.66,20.87,4.97,CAMLINFINE
Depreciation,6.49,8.56,9.32,9.96,10.15,11.59,9.06,9.09,11.28,19.28,CAMLINFINE
Interest,16.2,17.52,22.4,21.15,21.83,25.59,26.04,23.27,31.33,36.36,CAMLINFINE
Profit before tax,16.44,22.52,29.21,31.77,34.71,0.11,-18.07,14.18,41.29,15.02,CAMLINFINE
Tax,6.3,7.77,10.24,5.95,8.96,0.89,-3.89,3.45,10.56,6.74,CAMLINFINE
Net profit,10.14,14.76,18.97,25.82,25.75,-0.79,-14.18,10.73,30.72,8.28,CAMLINFINE
