Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1167.98,1315.04,1518.73,1492.63,1288.04,1385.71,1498.42,1983.61,2251.5,2429.43,RALLIS
Raw Material Cost,668.35,761.88,913.51,915.9,739.47,703.5,880.02,1236.74,1357.01,1465.13,RALLIS
Change in Inventory,3.83,-24.19,37.18,31.37,2.44,-35.8,73.06,140.03,33.3,68.93,RALLIS
Power and Fuel,42.76,47.62,60.16,60.43,46.37,40.84,53.05,63.92,59.36,56.13,RALLIS
Other Mfr. Exp,68.34,71.28,124.99,72.81,61.52,116.31,137.97,170.67,170.55,193.76,RALLIS
Employee Cost,83.23,81.2,93.19,108.02,106.39,117.94,130.27,182.79,202.3,219.66,RALLIS
Selling and admin,81.32,93.45,72.44,85.9,67.02,74.3,81.73,104.35,109.23,126.97,RALLIS
Other Expenses,28.05,30.08,42.03,25.77,61.09,59.22,59.98,122.47,121.55,111.68,RALLIS
Other Income,-9.69,11.45,5.76,1.72,4.66,168.2,8.93,30.01,45.75,49.4,RALLIS
Depreciation,27.11,28.81,35.97,44.59,37.83,42.18,40.57,46.07,61.51,64.07,RALLIS
Interest,12.87,14.63,10.33,6.55,10.27,4.49,5.56,8.06,9.77,6.77,RALLIS
Profit before tax,150.09,173.35,209.05,205.75,165.18,359.33,191.26,218.58,239.27,303.59,RALLIS
Tax,48.7,53.97,62.69,60.34,39.02,93.3,49.77,64.39,53.81,74.93,RALLIS
Net profit,101.39,119.38,146.36,145.42,126.16,266.03,141.49,154.19,185.47,228.67,RALLIS
