Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,81.6,118.81,120.71,94.56,66.71,63.97,67.76,75.09,60.09,53.77,VAISHALI
Raw Material Cost,,113.11,117.03,86.42,62.07,53.94,60.61,67.78,50.99,45.86,VAISHALI
Change in Inventory,,-0.44,2.8,-4.83,0.04,-2.21,0.71,-0.89,-0.1,-0.29,VAISHALI
Power and Fuel,,,,,,,,,,,VAISHALI
Other Mfr. Exp,,,,,,0.36,0.06,0.03,0.02,0.02,VAISHALI
Employee Cost,,1.19,2.0,1.85,1.56,1.59,2.04,2.13,1.93,1.85,VAISHALI
Selling and admin,,,,,,2.38,2.97,2.15,1.96,1.28,VAISHALI
Other Expenses,81.0,2.5,2.0,1.75,2.57,0.01,,0.03,4.18,1.82,VAISHALI
Other Income,,0.29,0.86,4.26,3.18,0.93,1.66,1.98,2.17,1.81,VAISHALI
Depreciation,,0.03,0.04,0.45,0.37,0.28,0.25,0.27,0.44,0.43,VAISHALI
Interest,,0.94,2.68,3.37,3.37,3.1,2.85,2.66,2.56,2.63,VAISHALI
Profit before tax,0.6,0.89,0.62,0.15,-0.01,1.03,1.35,1.13,0.08,1.4,VAISHALI
Tax,0.22,0.29,0.31,-0.01,0.03,0.33,0.55,0.42,0.05,0.36,VAISHALI
Net profit,0.38,0.6,0.3,0.16,-0.03,0.71,0.8,0.71,0.03,1.05,VAISHALI
