Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,12.58,14.08,15.03,18.27,16.73,18.06,23.25,56.8,90.84,70.96,DELTAMAGNT
Raw Material Cost,1.7,2.08,1.8,2.42,2.17,2.26,3.09,16.15,35.97,25.6,DELTAMAGNT
Change in Inventory,0.23,0.57,-0.54,-0.19,0.1,0.33,-0.24,1.03,0.89,-0.05,DELTAMAGNT
Power and Fuel,4.2,5.04,5.01,5.12,4.69,4.35,5.26,8.99,12.96,9.41,DELTAMAGNT
Other Mfr. Exp,2.37,2.36,2.41,2.76,2.94,3.22,4.02,7.66,10.13,7.39,DELTAMAGNT
Employee Cost,3.34,3.68,3.97,4.46,5.87,6.46,7.15,17.19,27.56,22.5,DELTAMAGNT
Selling and admin,0.62,0.71,1.15,1.45,1.04,1.21,1.87,4.13,5.92,5.25,DELTAMAGNT
Other Expenses,0.23,0.32,0.19,0.19,0.39,0.6,0.6,1.52,1.45,1.46,DELTAMAGNT
Other Income,0.23,0.08,0.2,0.39,0.69,0.65,1.08,0.82,0.81,0.4,DELTAMAGNT
Depreciation,0.99,0.92,0.9,0.36,0.41,0.79,0.81,3.17,5.96,5.03,DELTAMAGNT
Interest,0.4,0.17,0.3,0.38,0.39,1.38,1.48,3.12,6.11,6.44,DELTAMAGNT
Profit before tax,-0.81,-0.55,-1.04,1.33,-0.38,-1.23,-0.19,-3.28,-13.52,-11.77,DELTAMAGNT
Tax,,,0.03,0.27,-0.04,0.03,-0.25,0.06,0.07,-3.03,DELTAMAGNT
Net profit,-0.81,-0.55,-1.06,1.06,-0.34,-1.26,0.06,-3.34,-13.59,-8.75,DELTAMAGNT
