Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.43,MORARJEE
Reserves,47.47,56.8,72.41,82.85,91.02,87.84,81.94,57.6,31.54,-30.37,MORARJEE
Borrowings,212.52,203.15,199.59,194.52,355.97,500.73,496.71,494.83,380.04,501.4,MORARJEE
Other Liabilities,72.04,112.56,113.4,122.84,141.86,124.4,128.95,144.43,247.8,160.29,MORARJEE
Total,357.46,397.94,410.83,425.64,614.28,738.4,733.03,722.29,684.81,656.75,MORARJEE
Net Block,193.01,234.12,222.11,216.95,295.53,512.19,499.17,477.08,454.87,432.35,MORARJEE
Capital Work in Progress,3.4,2.4,8.94,14.92,70.45,3.29,,,,,MORARJEE
Investments,8.66,8.66,8.66,8.61,8.61,4.95,4.95,4.95,0.65,0.65,MORARJEE
Other Assets,152.39,152.76,171.12,185.16,239.69,217.97,228.91,240.26,229.29,223.75,MORARJEE
Total,357.46,397.94,410.83,425.64,614.28,738.4,733.03,722.29,684.81,656.75,MORARJEE
Receivables,39.55,57.64,61.26,63.97,70.61,60.5,53.65,40.75,35.2,35.45,MORARJEE
Inventory,53.67,68.09,73.95,78.8,86.06,99.42,103.99,104.89,85.45,63.98,MORARJEE
Cash & Bank,1.02,0.69,0.7,0.45,8.25,1.37,5.6,9.75,2.28,6.57,MORARJEE
No. of Equity Shares,36332349.0,36332349.0,36332349.0,36332349.0,36332349.0,36332349.0,36332349.0,36332349.0,36332349.0,36332349.0,MORARJEE
New Bonus Shares,,,,,,,,,,,MORARJEE
Face value,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,MORARJEE
