Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,177.98,171.57,193.4,196.41,140.02,171.2,140.08,184.73,107.91,125.84,EIMCOELECO
Raw Material Cost,96.28,98.01,89.06,112.67,73.37,83.21,77.32,92.66,71.15,52.87,EIMCOELECO
Change in Inventory,-11.21,7.96,-17.65,5.32,8.17,-6.82,5.31,-7.09,15.96,-13.74,EIMCOELECO
Power and Fuel,0.45,0.21,0.19,0.14,0.02,0.08,0.16,0.09,0.28,0.28,EIMCOELECO
Other Mfr. Exp,6.54,9.26,9.25,9.45,7.59,7.62,6.76,6.95,7.65,7.41,EIMCOELECO
Employee Cost,10.32,10.74,10.79,11.91,14.7,15.13,15.61,15.76,13.43,10.7,EIMCOELECO
Selling and admin,32.6,37.94,36.05,34.5,27.46,34.12,29.25,35.63,24.19,28.86,EIMCOELECO
Other Expenses,10.0,1.39,1.36,3.64,2.36,2.25,0.92,1.27,1.32,0.99,EIMCOELECO
Other Income,20.78,3.82,4.4,5.44,7.53,13.38,9.6,10.68,10.7,11.2,EIMCOELECO
Depreciation,5.31,5.25,5.11,4.33,6.3,5.18,4.99,4.97,5.84,7.3,EIMCOELECO
Interest,0.49,0.41,0.3,0.45,0.29,0.38,0.54,0.57,0.51,0.62,EIMCOELECO
Profit before tax,25.56,20.14,28.04,30.08,23.63,29.79,19.44,30.42,10.2,14.27,EIMCOELECO
Tax,5.23,5.01,7.87,8.56,6.17,4.7,2.99,7.21,0.79,3.02,EIMCOELECO
Net profit,20.33,15.14,20.17,21.52,17.46,25.09,16.44,23.22,9.41,11.26,EIMCOELECO
