Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1187.2,1910.66,2315.82,2624.1,3993.43,5013.12,7700.15,9127.83,8959.86,9206.81,DBL
Raw Material Cost,,,,,,,2086.33,2854.38,2686.22,2939.8,DBL
Change in Inventory,-312.99,-522.71,-659.47,-675.09,-983.84,47.13,-115.36,31.9,-117.55,18.32,DBL
Power and Fuel,,,,,,,,,,,DBL
Other Mfr. Exp,584.93,834.45,1086.11,1257.37,2031.18,3863.09,3812.42,4320.52,4258.63,4435.65,DBL
Employee Cost,15.64,25.12,24.31,36.3,87.38,102.55,152.44,177.55,196.08,192.86,DBL
Selling and admin,,,,,122.68,153.13,89.4,73.35,99.41,100.25,DBL
Other Expenses,12.22,56.39,76.23,89.79,-31.62,-50.77,41.41,107.49,28.86,82.83,DBL
Other Income,2.67,2.48,6.89,6.04,15.02,11.45,0.32,28.6,39.13,24.36,DBL
Depreciation,42.89,70.92,78.81,117.93,183.49,227.39,274.95,320.19,424.12,407.14,DBL
Interest,57.24,104.81,155.12,258.74,381.4,416.24,464.44,529.88,612.68,586.19,DBL
Profit before tax,163.96,298.74,242.66,194.92,250.1,360.07,663.72,804.97,575.44,504.77,DBL
Tax,56.0,47.85,48.39,49.14,29.3,-0.88,43.42,40.02,150.46,185.48,DBL
Net profit,107.96,250.89,194.28,145.78,220.8,360.94,620.3,764.94,424.98,319.29,DBL
