Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,30.7,30.7,30.7,30.7,360.36,361.47,384.41,384.41,384.8,384.91,INDIGO
Reserves,348.31,498.02,373.26,386.32,2362.83,3411.87,6687.16,6554.5,5471.76,-319.88,INDIGO
Borrowings,1015.57,1800.42,3346.24,3926.16,3244.63,2596.17,2452.72,2429.17,22719.17,29859.65,INDIGO
Other Liabilities,2418.98,3681.65,5351.32,6446.25,6661.69,8840.25,11605.05,15643.66,13472.73,13049.57,INDIGO
Total,3813.56,6010.79,9101.52,10789.43,12629.51,15209.76,21129.34,25011.74,42048.46,42974.25,INDIGO
Net Block,886.01,1764.46,3955.97,4876.04,4747.41,3793.84,4578.81,5662.04,16778.2,18815.47,INDIGO
Capital Work in Progress,,6.85,,0.45,31.97,25.19,32.49,23.63,140.24,71.74,INDIGO
Investments,523.42,1138.38,1271.53,516.8,986.16,3713.44,6344.04,6516.7,9499.35,7290.17,INDIGO
Other Assets,2404.13,3101.1,3874.02,5396.14,6863.97,7677.29,10174.0,12809.37,15630.67,16796.87,INDIGO
Total,3813.56,6010.79,9101.52,10789.43,12629.51,15209.76,21129.34,25011.74,42048.46,42974.25,INDIGO
Receivables,38.92,68.52,89.12,104.55,157.11,158.7,226.32,362.47,259.61,219.17,INDIGO
Inventory,47.01,52.28,67.29,151.75,87.11,163.15,183.23,211.44,286.13,316.42,INDIGO
Cash & Bank,1308.83,1340.59,1101.53,1999.38,3718.67,4632.54,6580.6,8606.36,10829.41,11227.06,INDIGO
No. of Equity Shares,307000.0,307000.0,307000.0,307000.0,360356544.0,361468363.0,384406838.0,384406838.0,384796279.0,384910000.0,INDIGO
New Bonus Shares,,,,,,,,,,,INDIGO
Face value,1000.0,1000.0,1000.0,1000.0,10.0,10.0,10.0,10.0,10.0,10.0,INDIGO
