Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,128.3,153.56,189.7,182.44,178.17,180.15,192.0,219.01,209.28,167.06,TPLPLASTEH
Raw Material Cost,97.84,118.62,150.02,147.08,143.7,147.13,158.77,182.9,160.25,123.82,TPLPLASTEH
Change in Inventory,2.46,3.31,0.06,3.34,2.18,8.19,12.04,11.85,-1.8,-3.12,TPLPLASTEH
Power and Fuel,5.49,6.41,5.86,6.09,6.66,7.72,7.85,8.71,9.18,8.04,TPLPLASTEH
Other Mfr. Exp,1.72,2.05,2.41,1.73,2.13,2.45,2.33,1.85,1.73,1.54,TPLPLASTEH
Employee Cost,3.56,4.58,4.64,4.71,5.15,6.79,7.69,8.11,7.6,6.75,TPLPLASTEH
Selling and admin,7.22,8.66,8.95,7.55,0.48,0.74,1.03,1.7,2.39,0.98,TPLPLASTEH
Other Expenses,0.58,0.65,0.48,0.41,1.19,1.67,2.03,2.29,2.46,2.73,TPLPLASTEH
Other Income,0.14,0.26,0.03,0.01,0.49,0.21,0.18,0.67,0.02,,TPLPLASTEH
Depreciation,3.05,3.56,3.71,2.77,2.91,2.85,3.18,3.75,3.54,3.6,TPLPLASTEH
Interest,4.4,5.03,5.15,5.47,5.08,4.49,4.62,6.49,5.61,5.35,TPLPLASTEH
Profit before tax,7.04,7.57,8.57,9.98,13.54,14.71,16.72,15.73,14.74,11.13,TPLPLASTEH
Tax,1.17,1.3,1.37,2.38,4.95,3.42,4.29,4.34,4.12,3.11,TPLPLASTEH
Net profit,5.87,6.28,7.19,7.61,8.59,11.28,12.43,11.38,10.61,8.01,TPLPLASTEH
