Report Date,2011-03-31 00:00:00,2012-09-30 00:00:00,2013-09-30 00:00:00,2014-12-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1623.57,1695.16,1283.34,1399.05,1484.11,1190.66,1344.21,1164.85,1160.94,1468.91,MAWANASUG
Raw Material Cost,1477.06,872.48,1062.23,1114.28,1105.0,775.87,969.92,1019.13,997.3,1151.37,MAWANASUG
Change in Inventory,360.97,-351.17,60.32,52.19,127.51,46.88,-17.21,322.69,60.5,-43.16,MAWANASUG
Power and Fuel,122.06,165.06,133.47,165.57,163.08,132.2,124.42,129.48,8.22,3.13,MAWANASUG
Other Mfr. Exp,129.79,135.92,91.11,94.69,103.08,58.16,82.91,93.49,55.57,59.6,MAWANASUG
Employee Cost,107.87,112.41,80.7,93.88,89.86,71.99,68.69,76.56,63.91,68.75,MAWANASUG
Selling and admin,21.5,19.75,19.03,23.53,23.38,21.9,30.0,34.49,28.06,33.25,MAWANASUG
Other Expenses,51.45,18.05,10.49,10.75,19.75,14.49,19.37,18.81,14.39,30.95,MAWANASUG
Other Income,58.31,95.49,-93.82,8.7,9.46,358.68,26.99,11.81,18.09,110.66,MAWANASUG
Depreciation,79.3,76.63,50.43,60.96,37.93,30.34,23.92,33.37,55.55,47.57,MAWANASUG
Interest,112.44,122.93,90.24,76.89,76.78,44.17,20.99,23.33,26.65,35.16,MAWANASUG
Profit before tax,-58.62,-83.75,-287.86,-180.61,2.22,447.1,13.77,70.69,-10.12,106.63,MAWANASUG
Tax,,-2.71,0.19,,,84.21,-2.47,28.25,69.57,32.25,MAWANASUG
Net profit,-58.62,-81.04,-288.06,-180.61,2.21,362.89,16.24,42.44,-79.68,74.38,MAWANASUG
