Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.87,17.87,17.87,17.87,17.87,35.73,35.73,35.73,35.26,29.6,NBVENTURES
Reserves,2098.23,2287.22,2431.0,2516.78,2633.54,2589.75,2761.98,2898.71,2918.09,2947.16,NBVENTURES
Borrowings,194.03,149.49,172.31,167.81,436.75,293.03,333.76,320.37,296.88,174.7,NBVENTURES
Other Liabilities,210.96,206.21,193.44,225.74,188.84,159.29,125.92,152.75,137.03,161.63,NBVENTURES
Total,2521.09,2660.79,2814.62,2928.2,3277.0,3077.8,3257.39,3407.56,3387.26,3313.09,NBVENTURES
Net Block,653.73,645.97,851.15,826.18,849.73,837.85,813.5,792.71,705.08,694.97,NBVENTURES
Capital Work in Progress,260.4,260.56,6.33,6.76,4.75,7.35,6.28,1.81,8.36,1.6,NBVENTURES
Investments,295.9,474.32,954.09,1057.81,1095.77,1092.62,1213.07,1233.35,1763.58,1884.92,NBVENTURES
Other Assets,1311.06,1279.94,1003.05,1037.45,1326.75,1139.98,1224.54,1379.69,910.24,731.6,NBVENTURES
Total,2521.09,2660.79,2814.62,2928.2,3277.0,3077.8,3257.39,3407.56,3387.26,3313.09,NBVENTURES
Receivables,116.59,165.97,159.7,220.13,170.9,97.94,172.61,189.94,193.67,156.53,NBVENTURES
Inventory,291.53,292.64,321.71,343.84,215.6,233.35,287.89,337.17,324.76,192.24,NBVENTURES
Cash & Bank,486.98,463.71,117.11,37.12,2.64,36.03,32.13,29.1,40.1,75.9,NBVENTURES
No. of Equity Shares,89539216.0,89350741.0,89350741.0,89350741.0,89352741.0,178638482.0,178638482.0,178638482.0,176217020.0,147921828.0,NBVENTURES
New Bonus Shares,,,,,,,,,,,NBVENTURES
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,NBVENTURES
