Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,447.27,509.47,607.58,602.46,632.17,664.66,858.0,946.9,917.84,1227.24,BALAMINES
Raw Material Cost,281.09,287.17,403.42,349.34,326.77,345.94,460.97,547.85,482.17,612.35,BALAMINES
Change in Inventory,18.44,-25.03,22.45,-1.37,-22.09,4.85,-3.12,25.66,-29.0,-10.34,BALAMINES
Power and Fuel,49.99,54.34,63.81,63.69,61.94,57.7,76.52,84.7,87.01,108.91,BALAMINES
Other Mfr. Exp,19.01,22.35,24.82,26.68,10.22,16.4,16.52,19.56,15.18,16.77,BALAMINES
Employee Cost,17.76,18.01,20.78,24.47,27.11,37.25,45.08,47.78,49.63,65.68,BALAMINES
Selling and admin,18.28,25.56,32.04,31.07,51.06,55.68,68.08,74.15,72.49,80.53,BALAMINES
Other Expenses,-1.08,-3.2,-5.86,3.48,4.09,5.35,5.67,5.11,2.59,6.05,BALAMINES
Other Income,3.64,3.83,2.6,3.39,2.24,9.21,12.13,5.22,10.26,12.03,BALAMINES
Depreciation,10.35,12.69,16.46,18.59,17.9,18.22,19.29,19.55,24.18,23.34,BALAMINES
Interest,21.21,25.4,31.51,31.42,20.08,11.69,9.04,13.03,12.13,5.33,BALAMINES
Profit before tax,52.74,45.95,45.65,55.74,93.15,130.49,165.84,166.05,153.72,309.97,BALAMINES
Tax,17.08,14.77,12.12,19.38,31.88,44.91,52.66,47.97,39.96,78.26,BALAMINES
Net profit,35.66,31.18,33.52,36.36,61.27,85.57,113.18,118.08,113.75,231.71,BALAMINES
