Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,255.71,231.67,246.62,236.51,227.52,227.53,246.98,286.26,258.14,236.85,SUNDRMBRAK
Raw Material Cost,131.79,120.8,122.81,122.47,105.51,108.97,120.69,146.37,123.58,115.7,SUNDRMBRAK
Change in Inventory,1.85,7.71,-4.5,6.25,-4.06,5.8,0.83,2.25,0.32,-5.76,SUNDRMBRAK
Power and Fuel,31.73,36.95,33.32,29.67,21.92,21.0,20.14,24.66,22.72,19.31,SUNDRMBRAK
Other Mfr. Exp,10.77,11.57,13.58,15.1,15.41,16.45,16.85,20.34,20.05,18.18,SUNDRMBRAK
Employee Cost,33.4,34.44,34.97,39.16,40.37,46.72,47.18,51.75,46.55,41.28,SUNDRMBRAK
Selling and admin,23.3,26.54,28.76,32.0,28.8,31.06,35.07,32.93,36.61,26.76,SUNDRMBRAK
Other Expenses,6.23,3.43,3.43,3.71,4.78,0.51,0.71,1.11,3.15,1.71,SUNDRMBRAK
Other Income,-10.01,1.04,5.91,0.99,2.08,1.65,3.32,2.61,5.08,1.28,SUNDRMBRAK
Depreciation,7.63,7.8,8.11,6.89,5.54,5.38,4.31,4.95,5.42,5.62,SUNDRMBRAK
Interest,3.86,3.0,2.93,3.68,2.9,3.46,2.43,2.52,2.46,1.71,SUNDRMBRAK
Profit before tax,-1.16,-4.11,0.12,-8.93,0.31,1.43,3.75,6.49,3.0,2.1,SUNDRMBRAK
Tax,-1.72,0.3,5.33,5.62,0.72,-0.33,-0.01,-0.56,0.49,-3.9,SUNDRMBRAK
Net profit,0.56,-4.41,-5.22,-14.55,-0.41,1.76,3.76,7.05,2.52,6.0,SUNDRMBRAK
