Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,198.9,250.22,301.95,325.59,187.32,181.55,153.7,196.65,179.29,222.83,KOPRAN
Raw Material Cost,119.88,158.23,193.28,208.44,114.55,108.93,95.3,116.89,118.5,123.04,KOPRAN
Change in Inventory,-6.98,4.08,6.36,-3.37,0.76,-0.31,4.06,-0.47,17.33,-14.7,KOPRAN
Power and Fuel,8.56,11.13,11.71,12.93,4.43,4.47,5.04,6.3,6.21,5.68,KOPRAN
Other Mfr. Exp,5.71,5.31,16.16,12.5,6.49,7.63,8.98,8.89,7.28,8.33,KOPRAN
Employee Cost,17.53,20.49,22.97,28.86,16.1,19.16,18.38,20.43,20.07,18.39,KOPRAN
Selling and admin,15.67,17.82,18.59,23.28,18.89,19.05,19.72,19.27,19.49,19.74,KOPRAN
Other Expenses,2.88,7.02,7.44,4.6,2.69,4.64,1.19,1.52,1.85,2.73,KOPRAN
Other Income,5.56,1.72,5.8,6.42,-0.36,9.12,7.66,3.04,1.94,10.4,KOPRAN
Depreciation,11.42,12.08,12.46,9.58,3.14,3.34,3.22,3.11,3.47,4.1,KOPRAN
Interest,9.66,11.88,14.46,12.97,9.99,9.79,6.63,5.46,5.96,3.81,KOPRAN
Profit before tax,6.17,12.06,17.04,15.48,11.44,13.35,6.96,17.35,15.73,32.71,KOPRAN
Tax,,,,,,4.85,2.26,4.39,4.51,9.24,KOPRAN
Net profit,6.17,12.06,17.04,15.48,11.44,8.5,4.71,12.97,11.22,23.47,KOPRAN
