Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1552.86,1577.66,1594.89,1642.89,1501.83,1459.65,1581.42,1669.29,1288.2,1085.37,MUNJALSHOW
Raw Material Cost,1163.87,1176.5,1194.3,1214.45,1096.01,1067.76,1166.08,1255.95,952.61,810.06,MUNJALSHOW
Change in Inventory,4.61,-2.15,5.46,2.52,-1.6,-4.22,3.01,2.57,1.58,-4.38,MUNJALSHOW
Power and Fuel,54.1,59.7,57.65,55.97,44.16,42.79,47.55,48.09,36.72,28.59,MUNJALSHOW
Other Mfr. Exp,91.62,96.07,91.86,90.63,86.97,72.1,73.28,78.89,58.07,49.32,MUNJALSHOW
Employee Cost,65.85,76.69,88.13,92.63,101.08,114.76,125.25,132.72,121.04,123.25,MUNJALSHOW
Selling and admin,59.07,61.04,62.07,62.03,55.32,53.62,54.89,59.54,52.27,40.79,MUNJALSHOW
Other Expenses,1.28,-1.05,0.73,2.93,4.12,4.61,4.1,8.24,14.24,4.85,MUNJALSHOW
Other Income,2.61,-3.67,5.85,8.83,4.87,17.46,20.68,23.33,24.57,23.89,MUNJALSHOW
Depreciation,27.23,27.64,28.41,28.67,29.3,29.06,28.24,25.94,20.38,16.27,MUNJALSHOW
Interest,11.16,7.33,2.86,0.62,0.29,0.23,0.31,0.28,0.57,0.31,MUNJALSHOW
Profit before tax,85.9,67.92,80.19,106.31,87.85,87.96,105.41,85.54,58.45,31.44,MUNJALSHOW
Tax,18.77,7.24,10.49,30.67,26.7,27.24,27.89,22.95,15.92,5.3,MUNJALSHOW
Net profit,67.13,60.68,69.7,75.63,61.15,60.71,77.51,62.6,42.54,26.14,MUNJALSHOW
