Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,REMSONSIND
Reserves,9.32,9.71,11.2,10.91,11.36,10.45,13.84,16.03,19.03,25.68,REMSONSIND
Borrowings,27.77,25.22,22.13,26.95,27.72,27.24,28.66,26.76,30.05,57.3,REMSONSIND
Other Liabilities,16.87,13.41,14.92,15.25,19.06,16.37,21.49,31.71,29.84,49.98,REMSONSIND
Total,59.67,54.05,53.96,58.82,63.85,59.77,69.7,80.21,84.63,138.67,REMSONSIND
Net Block,21.25,20.42,20.53,20.28,21.26,22.37,21.92,23.06,23.61,34.01,REMSONSIND
Capital Work in Progress,,0.07,0.14,0.2,0.42,0.18,0.47,0.14,0.08,0.49,REMSONSIND
Investments,0.02,0.02,0.02,0.02,0.02,0.13,0.1,0.05,0.03,5.57,REMSONSIND
Other Assets,38.4,33.54,33.27,38.32,42.15,37.09,47.21,56.96,60.91,98.6,REMSONSIND
Total,59.67,54.05,53.96,58.82,63.85,59.77,69.7,80.21,84.63,138.67,REMSONSIND
Receivables,18.65,17.53,16.84,19.21,21.19,16.43,19.9,26.65,22.32,32.52,REMSONSIND
Inventory,15.89,12.8,13.6,15.17,16.94,17.69,22.57,26.87,32.79,35.78,REMSONSIND
Cash & Bank,0.75,0.15,0.25,0.72,0.33,0.28,1.0,0.43,1.74,0.39,REMSONSIND
No. of Equity Shares,5713400.0,5713357.0,5713357.0,5713357.0,5713357.0,5713357.0,5713357.0,5713357.0,5713357.0,5713357.0,REMSONSIND
New Bonus Shares,,,,,,,,,,,REMSONSIND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,REMSONSIND
