Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,391.47,407.65,375.12,330.53,392.93,375.78,341.47,402.44,446.25,565.37,JOCIL
Raw Material Cost,277.66,275.28,267.75,227.74,261.02,277.72,237.78,301.43,313.33,430.04,JOCIL
Change in Inventory,-1.9,0.72,6.21,0.88,-2.91,3.47,-12.22,8.63,2.79,-1.71,JOCIL
Power and Fuel,16.76,24.58,23.37,23.3,25.98,22.86,23.75,27.96,28.88,24.99,JOCIL
Other Mfr. Exp,36.83,41.57,32.46,22.78,32.76,26.35,22.25,34.73,46.27,46.62,JOCIL
Employee Cost,17.86,19.86,19.26,19.99,25.1,23.31,22.61,24.83,29.03,29.86,JOCIL
Selling and admin,9.61,8.88,9.25,10.46,10.85,9.57,9.55,12.93,10.53,9.44,JOCIL
Other Expenses,2.38,2.9,2.84,2.09,2.79,3.88,2.56,2.49,2.02,2.1,JOCIL
Other Income,2.58,1.63,1.9,2.36,5.01,3.42,2.15,1.69,5.61,1.32,JOCIL
Depreciation,8.88,10.01,10.26,6.67,8.04,7.07,6.53,5.72,5.92,5.61,JOCIL
Interest,3.57,3.97,1.73,1.06,1.19,1.73,1.42,1.41,1.02,0.89,JOCIL
Profit before tax,18.6,22.95,16.31,19.68,27.3,10.18,4.95,1.26,17.65,15.43,JOCIL
Tax,6.1,8.32,4.97,6.57,9.2,1.98,0.84,-1.91,5.16,1.82,JOCIL
Net profit,12.5,14.62,11.33,13.11,18.09,8.21,4.1,3.17,12.49,13.61,JOCIL
