Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,128.05,437.68,291.23,326.74,426.7,314.86,461.12,498.46,502.36,191.4,L&TFH
Raw Material Cost,,,,,,,,,,,L&TFH
Change in Inventory,,,,,,,,,,,L&TFH
Power and Fuel,,,,,,,,,,,L&TFH
Other Mfr. Exp,0.01,0.12,0.1,0.04,0.15,0.1,0.48,0.53,0.47,0.09,L&TFH
Employee Cost,11.91,15.93,7.92,17.97,20.99,13.51,11.99,16.79,28.19,15.12,L&TFH
Selling and admin,10.71,23.82,19.69,16.16,10.7,8.07,7.42,5.74,7.96,10.24,L&TFH
Other Expenses,3.34,1.2,0.4,1.37,0.3,2.13,3.25,-2.77,0.79,8.32,L&TFH
Other Income,1.38,-1.28,,0.2,0.75,0.03,16.7,28.02,20.02,224.7,L&TFH
Depreciation,0.01,0.1,0.11,0.13,0.13,0.05,0.02,0.11,0.48,0.58,L&TFH
Interest,14.55,27.77,66.11,39.24,27.08,45.92,161.96,202.05,200.75,192.96,L&TFH
Profit before tax,88.9,367.46,196.9,252.03,368.1,245.11,292.7,304.03,283.74,188.79,L&TFH
Tax,17.65,56.14,0.51,-9.6,-9.95,-3.56,26.65,36.97,16.93,72.74,L&TFH
Net profit,71.25,311.33,196.38,261.63,378.04,248.66,266.05,267.06,266.81,116.05,L&TFH
