Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,115.0,114.15,114.24,109.22,108.11,104.35,105.57,105.7,105.7,104.5,ONMOBILE
Reserves,719.18,722.18,664.74,617.71,589.99,574.11,604.42,621.3,602.29,596.93,ONMOBILE
Borrowings,63.57,32.06,17.1,,,,,,13.29,7.3,ONMOBILE
Other Liabilities,273.93,316.75,231.7,208.24,145.66,138.31,132.95,114.61,124.03,114.96,ONMOBILE
Total,1171.68,1185.14,1027.78,935.17,843.76,816.77,842.94,841.61,845.31,823.69,ONMOBILE
Net Block,344.57,314.41,201.4,115.21,27.97,33.46,25.97,14.22,23.71,18.17,ONMOBILE
Capital Work in Progress,6.67,12.69,3.71,2.09,3.46,3.46,2.13,0.73,0.24,0.35,ONMOBILE
Investments,293.44,291.97,251.27,172.97,193.92,194.25,221.55,460.19,448.05,399.58,ONMOBILE
Other Assets,527.0,566.07,571.4,644.9,618.41,585.6,593.29,366.47,373.31,405.59,ONMOBILE
Total,1171.68,1185.14,1027.78,935.17,843.76,816.77,842.94,841.61,845.31,823.69,ONMOBILE
Receivables,119.69,111.44,116.71,111.84,61.31,53.37,55.45,42.34,42.44,34.8,ONMOBILE
Inventory,,,,,,,,,,,ONMOBILE
Cash & Bank,152.08,107.79,31.38,89.03,84.09,76.9,74.42,30.68,29.28,57.49,ONMOBILE
No. of Equity Shares,115003310.0,114152820.0,114235500.0,109220336.0,108111402.0,104350090.0,105570836.0,105696202.0,105696202.0,104496313.0,ONMOBILE
New Bonus Shares,58969655.0,,,,,,,,,,ONMOBILE
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ONMOBILE
