Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,6.27,6.01,7.17,5.86,13.17,13.45,12.36,23.13,29.69,35.75,BIOFILCHEM
Raw Material Cost,4.91,4.0,4.62,3.86,10.54,8.52,10.69,19.82,25.65,35.2,BIOFILCHEM
Change in Inventory,,0.25,-0.18,-0.02,-0.01,0.01,0.92,-0.17,0.34,2.77,BIOFILCHEM
Power and Fuel,0.23,0.37,0.28,0.35,0.37,0.44,0.33,0.37,0.49,0.29,BIOFILCHEM
Other Mfr. Exp,0.18,0.22,0.23,0.17,0.52,0.4,0.04,0.11,0.4,0.23,BIOFILCHEM
Employee Cost,0.4,0.43,0.41,0.5,0.48,0.53,0.73,0.89,0.86,0.75,BIOFILCHEM
Selling and admin,0.11,0.22,0.48,0.23,0.39,0.86,0.53,0.72,0.78,0.37,BIOFILCHEM
Other Expenses,0.05,0.01,0.01,-0.01,-0.01,0.1,0.03,0.03,0.03,0.08,BIOFILCHEM
Other Income,0.04,0.06,0.06,0.46,0.53,0.14,0.1,0.1,0.17,0.8,BIOFILCHEM
Depreciation,0.19,0.21,0.22,0.25,0.26,0.28,0.3,0.37,0.41,0.41,BIOFILCHEM
Interest,0.08,0.19,0.15,0.21,0.15,0.16,0.15,0.16,0.12,0.07,BIOFILCHEM
Profit before tax,0.16,0.67,0.65,0.74,0.99,2.31,0.58,0.59,1.46,1.92,BIOFILCHEM
Tax,0.01,0.13,0.13,0.15,0.2,0.52,0.12,0.12,0.26,0.67,BIOFILCHEM
Net profit,0.15,0.54,0.52,0.59,0.78,1.79,0.47,0.48,1.21,1.24,BIOFILCHEM
