Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1.15,2.38,1.65,0.57,0.12,5.57,1.11,2.95,2.36,8.74,TIMESGTY
Raw Material Cost,,,,,,,,,,,TIMESGTY
Change in Inventory,,,,,,,,,,,TIMESGTY
Power and Fuel,,,,,,,,,,,TIMESGTY
Other Mfr. Exp,0.01,0.01,0.01,,,,,,,,TIMESGTY
Employee Cost,0.13,0.14,0.16,0.19,0.18,0.24,0.22,0.2,0.2,0.19,TIMESGTY
Selling and admin,0.09,0.08,0.1,0.16,0.17,0.19,0.18,0.23,0.4,0.36,TIMESGTY
Other Expenses,0.03,0.02,0.03,0.03,0.02,0.01,0.07,0.14,0.06,0.08,TIMESGTY
Other Income,0.04,,0.01,0.01,,,,,0.01,0.01,TIMESGTY
Depreciation,,,0.03,,,,,,,,TIMESGTY
Interest,,,,,,,,,,0.07,TIMESGTY
Profit before tax,0.93,2.13,1.33,0.2,-0.25,5.13,0.64,2.38,1.71,8.05,TIMESGTY
Tax,,0.19,0.14,0.01,,1.07,0.16,0.74,0.38,1.49,TIMESGTY
Net profit,0.93,1.94,1.19,0.19,-0.25,4.06,0.48,1.64,1.33,6.55,TIMESGTY
