Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.4,14.4,14.4,14.4,14.4,14.4,14.72,14.93,14.93,19.73,RUSHIL
Reserves,54.57,57.43,60.46,59.63,65.91,111.32,155.94,190.99,213.47,244.41,RUSHIL
Borrowings,110.9,126.64,143.75,117.5,104.12,92.67,100.87,244.54,405.29,378.49,RUSHIL
Other Liabilities,54.61,66.13,77.86,70.41,79.13,77.98,105.31,127.75,152.12,165.79,RUSHIL
Total,234.48,264.6,296.47,261.94,263.56,296.37,376.84,578.21,785.81,808.42,RUSHIL
Net Block,46.09,148.62,154.58,136.74,138.81,161.89,194.29,204.26,197.27,587.21,RUSHIL
Capital Work in Progress,89.85,0.4,0.22,,1.0,1.58,4.08,97.78,338.47,1.04,RUSHIL
Investments,0.01,0.01,0.01,0.01,0.01,,,0.01,0.01,0.01,RUSHIL
Other Assets,98.53,115.57,141.66,125.19,123.74,132.9,178.47,276.16,250.06,220.16,RUSHIL
Total,234.48,264.6,296.47,261.94,263.56,296.37,376.84,578.21,785.81,808.42,RUSHIL
Receivables,33.15,39.19,42.11,43.54,40.83,47.8,48.32,55.21,61.16,57.54,RUSHIL
Inventory,39.25,50.26,65.32,56.32,61.14,61.8,83.24,87.96,85.58,84.27,RUSHIL
Cash & Bank,4.51,4.7,5.59,6.89,6.29,6.66,4.8,5.89,5.82,11.63,RUSHIL
No. of Equity Shares,14400000.0,14400000.0,14400000.0,14400000.0,14400000.0,14400000.0,14717460.0,14931332.0,14931332.0,19908443.0,RUSHIL
New Bonus Shares,,,,,,,,,,,RUSHIL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,RUSHIL
