Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.05,8.05,8.45,8.47,8.52,9.04,9.18,9.18,9.19,9.19,THEMISMED
Reserves,43.71,35.58,40.11,40.41,55.79,130.97,146.85,134.16,150.13,176.61,THEMISMED
Borrowings,121.15,123.85,115.35,109.09,94.81,82.36,80.0,81.8,99.94,87.18,THEMISMED
Other Liabilities,65.34,57.76,67.15,66.94,60.7,55.78,56.41,74.19,66.93,65.42,THEMISMED
Total,238.25,225.24,231.06,224.91,219.82,278.15,292.44,299.33,326.19,338.4,THEMISMED
Net Block,103.84,93.74,90.66,92.04,89.16,123.71,125.89,123.4,116.31,133.1,THEMISMED
Capital Work in Progress,6.58,10.38,11.24,2.96,5.17,8.95,2.47,2.45,7.54,2.47,THEMISMED
Investments,7.38,10.47,10.47,10.7,10.69,12.02,11.01,11.02,10.96,10.98,THEMISMED
Other Assets,120.45,110.65,118.69,119.21,114.8,133.47,153.07,162.46,191.38,191.85,THEMISMED
Total,238.25,225.24,231.06,224.91,219.82,278.15,292.44,299.33,326.19,338.4,THEMISMED
Receivables,43.12,26.38,33.47,40.14,40.32,48.25,68.63,73.26,102.84,77.96,THEMISMED
Inventory,38.61,47.55,50.59,47.66,45.11,48.44,49.58,53.35,54.24,58.49,THEMISMED
Cash & Bank,5.37,5.7,4.59,5.99,8.31,8.62,6.9,3.42,5.28,24.62,THEMISMED
No. of Equity Shares,8050500.0,8050500.0,8450500.0,8468360.0,8515000.0,9039433.0,9180942.0,9180942.0,9187992.0,9188454.0,THEMISMED
New Bonus Shares,,,,,,,,,,,THEMISMED
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,THEMISMED
