Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,301.43,338.39,384.49,438.48,508.6,555.78,537.07,620.48,540.59,266.82,ENIL
Raw Material Cost,,,,,,,,,,,ENIL
Change in Inventory,,,,,,,,,,,ENIL
Power and Fuel,9.08,10.57,10.9,11.18,11.55,12.74,13.66,14.68,16.01,11.94,ENIL
Other Mfr. Exp,8.2,9.92,51.85,37.12,41.57,51.2,137.98,181.61,140.29,64.2,ENIL
Employee Cost,62.99,73.78,75.58,83.14,94.12,105.76,118.81,126.75,135.27,92.98,ENIL
Selling and admin,120.86,134.74,112.23,155.27,189.85,241.12,133.8,137.73,102.21,69.45,ENIL
Other Expenses,-0.45,5.17,9.27,6.44,13.04,19.06,15.89,19.9,23.21,11.98,ENIL
Other Income,11.46,16.97,22.68,32.18,34.26,19.59,12.73,14.93,12.67,-56.55,ENIL
Depreciation,32.46,31.72,31.81,32.87,36.07,53.6,63.45,67.11,99.07,94.8,ENIL
Interest,,0.02,0.03,0.03,0.04,13.57,4.72,3.97,18.39,18.32,ENIL
Profit before tax,79.75,89.44,115.5,144.61,156.62,78.32,61.49,83.66,18.81,-153.4,ENIL
Tax,23.24,21.77,32.05,38.64,48.7,23.84,26.33,29.75,4.25,-44.13,ENIL
Net profit,56.51,67.67,83.45,105.97,107.93,54.47,35.16,53.92,14.56,-109.27,ENIL
