Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.17,10.17,10.24,10.36,10.4,10.46,10.48,10.48,10.48,10.49,SAKSOFT
Reserves,39.91,40.35,43.53,46.5,54.01,61.78,67.28,79.59,100.46,117.68,SAKSOFT
Borrowings,34.11,28.49,24.23,30.79,29.57,39.93,41.96,40.96,29.52,24.0,SAKSOFT
Other Liabilities,5.34,6.17,8.47,10.23,8.33,4.26,7.29,8.0,12.98,18.23,SAKSOFT
Total,89.53,85.18,86.47,97.88,102.31,116.43,127.01,139.03,153.44,170.4,SAKSOFT
Net Block,2.42,1.8,1.81,1.03,1.68,1.7,1.53,1.63,5.93,8.24,SAKSOFT
Capital Work in Progress,,,,,,,,,,,SAKSOFT
Investments,70.59,66.44,63.83,80.08,79.87,99.28,105.37,109.6,117.25,117.25,SAKSOFT
Other Assets,16.52,16.94,20.83,16.77,20.76,15.45,20.11,27.8,30.26,44.91,SAKSOFT
Total,89.53,85.18,86.47,97.88,102.31,116.43,127.01,139.03,153.44,170.4,SAKSOFT
Receivables,10.07,13.18,14.93,8.88,12.33,9.2,13.49,15.34,16.89,16.37,SAKSOFT
Inventory,,,,,,,,,,,SAKSOFT
Cash & Bank,3.22,0.39,0.5,2.85,2.85,0.32,0.24,2.01,0.72,15.09,SAKSOFT
No. of Equity Shares,10165000.0,10165000.0,10235000.0,10360000.0,10395000.0,10455000.0,10475000.0,10475000.0,10475000.0,10490000.0,SAKSOFT
New Bonus Shares,,,,,,,,,,,SAKSOFT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SAKSOFT
