Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,268.04,333.36,349.35,328.75,347.26,370.91,428.17,482.58,567.1,672.36,NAVKARCORP
Raw Material Cost,70.15,104.5,60.16,,,,,,,,NAVKARCORP
Change in Inventory,,,,,,,,,,,NAVKARCORP
Power and Fuel,22.98,28.59,37.99,2.65,3.26,20.17,41.43,49.35,55.39,87.27,NAVKARCORP
Other Mfr. Exp,57.63,65.86,83.18,139.82,143.86,139.59,118.7,115.54,242.5,348.47,NAVKARCORP
Employee Cost,14.34,17.13,18.7,22.23,24.62,31.74,35.05,36.64,35.59,35.16,NAVKARCORP
Selling and admin,8.97,9.89,19.86,19.65,20.13,33.14,59.49,113.87,50.59,51.61,NAVKARCORP
Other Expenses,3.75,5.56,5.38,23.44,21.4,6.97,6.98,14.37,16.36,5.83,NAVKARCORP
Other Income,0.83,4.59,20.82,2.0,32.27,11.27,2.95,1.03,0.45,-1.04,NAVKARCORP
Depreciation,8.04,10.2,13.01,15.21,19.32,20.08,22.94,40.01,42.1,50.02,NAVKARCORP
Interest,30.47,32.45,33.04,26.37,34.32,31.28,18.15,45.12,47.61,60.26,NAVKARCORP
Profit before tax,52.54,63.77,98.85,81.38,112.62,99.21,128.38,68.71,77.41,32.7,NAVKARCORP
Tax,5.58,7.06,8.84,11.71,17.71,10.42,27.47,15.89,32.1,16.76,NAVKARCORP
Net profit,46.96,56.71,90.01,69.67,94.9,88.79,100.92,52.82,45.31,15.93,NAVKARCORP
