Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,9.35,9.35,9.35,9.35,9.35,9.35,9.35,9.35,9.35,9.35,LUMAXIND
Reserves,151.46,160.09,163.93,170.96,194.83,238.12,283.52,362.9,375.1,387.79,LUMAXIND
Borrowings,180.96,175.67,157.92,159.47,127.31,92.4,104.05,139.68,347.22,338.13,LUMAXIND
Other Liabilities,372.16,391.97,397.94,423.92,462.88,471.65,737.49,602.18,466.57,540.3,LUMAXIND
Total,713.93,737.08,729.14,763.7,794.37,811.52,1134.41,1114.11,1198.24,1275.57,LUMAXIND
Net Block,351.48,405.58,384.84,395.84,407.99,418.71,518.37,549.45,652.67,627.14,LUMAXIND
Capital Work in Progress,49.86,18.96,34.04,26.23,17.04,20.34,33.83,49.79,32.19,47.02,LUMAXIND
Investments,4.65,4.65,4.56,4.61,4.61,4.74,4.66,5.29,5.25,5.36,LUMAXIND
Other Assets,307.94,307.89,305.7,337.02,364.73,367.73,577.55,509.58,508.13,596.05,LUMAXIND
Total,713.93,737.08,729.14,763.7,794.37,811.52,1134.41,1114.11,1198.24,1275.57,LUMAXIND
Receivables,130.93,109.85,131.07,144.21,181.19,190.94,318.23,221.01,173.21,216.31,LUMAXIND
Inventory,90.06,107.97,77.21,109.9,104.55,116.05,168.79,204.15,179.18,222.34,LUMAXIND
Cash & Bank,30.82,28.25,15.98,19.01,3.46,0.82,1.71,2.24,37.96,3.15,LUMAXIND
No. of Equity Shares,9347732.0,9347732.0,9347732.0,9347732.0,9347732.0,9347732.0,9347732.0,9347732.0,9347732.0,9347732.0,LUMAXIND
New Bonus Shares,,,,,,,,,,,LUMAXIND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,LUMAXIND
