Report Date,2011-09-30 00:00:00,2012-09-30 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,24.79,24.18,TRIVENI
Reserves,1005.85,935.81,782.57,589.64,522.8,751.87,855.07,1052.49,1245.86,1439.06,TRIVENI
Borrowings,825.87,1022.48,1176.33,1472.01,1678.38,1721.13,1239.74,1684.35,1530.1,926.86,TRIVENI
Other Liabilities,348.62,307.15,1005.16,841.9,742.42,556.17,849.9,976.05,1139.35,1071.41,TRIVENI
Total,2206.13,2291.23,2989.85,2929.34,2969.39,3054.96,2970.5,3738.68,3940.1,3461.51,TRIVENI
Net Block,1072.11,1019.55,950.34,875.45,861.95,853.65,843.14,838.61,1080.25,1064.64,TRIVENI
Capital Work in Progress,15.05,7.35,1.82,18.42,9.34,2.11,10.05,204.77,26.16,22.23,TRIVENI
Investments,11.02,41.03,38.13,46.13,55.66,51.09,54.56,54.03,73.11,48.53,TRIVENI
Other Assets,1107.95,1223.3,1999.56,1989.34,2042.44,2148.11,2062.75,2641.27,2760.58,2326.11,TRIVENI
Total,2206.13,2291.23,2989.85,2929.34,2969.39,3054.96,2970.5,3738.68,3940.1,3461.51,TRIVENI
Receivables,170.96,209.82,228.07,232.83,254.1,277.1,311.4,237.38,295.02,219.37,TRIVENI
Inventory,393.62,539.1,1403.33,1236.19,1412.35,1677.89,1583.03,2123.48,1916.21,1737.77,TRIVENI
Cash & Bank,11.13,10.48,13.92,5.95,4.34,6.9,6.12,13.86,31.39,10.68,TRIVENI
No. of Equity Shares,257888150.0,257880150.0,257900950.0,257953110.0,257953110.0,257953110.0,257953110.0,257953110.0,247953110.0,241763110.0,TRIVENI
New Bonus Shares,,,,,,,,,,,TRIVENI
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,TRIVENI
