Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,169.7,190.78,228.79,233.27,276.65,292.6,343.99,194.4,151.06,143.04,SCHAND
Raw Material Cost,89.7,80.89,105.2,98.08,141.45,106.59,126.7,101.99,56.14,46.28,SCHAND
Change in Inventory,9.42,-0.93,5.06,1.0,14.4,-2.33,-6.67,20.17,-11.36,-14.4,SCHAND
Power and Fuel,0.56,0.55,0.58,0.86,1.22,1.1,1.14,1.05,0.89,0.6,SCHAND
Other Mfr. Exp,1.55,1.61,1.61,2.4,34.26,33.2,40.13,22.64,20.76,18.04,SCHAND
Employee Cost,16.17,20.08,23.62,30.29,37.51,48.2,54.55,57.44,44.91,34.27,SCHAND
Selling and admin,50.44,65.67,75.26,76.0,45.3,41.98,54.67,99.49,79.6,52.05,SCHAND
Other Expenses,0.7,1.15,1.24,-0.28,-3.93,3.35,-5.09,-31.44,-36.1,-29.34,SCHAND
Other Income,1.04,0.71,0.66,0.95,2.77,9.35,26.82,0.7,5.37,21.03,SCHAND
Depreciation,2.56,3.44,5.39,8.04,7.4,6.51,3.35,3.66,9.09,8.87,SCHAND
Interest,5.74,5.93,4.3,8.27,4.95,14.91,9.72,10.63,15.44,15.7,SCHAND
Profit before tax,12.74,11.24,17.31,11.56,25.66,43.78,78.97,-50.19,-45.66,3.2,SCHAND
Tax,3.89,4.08,6.44,3.86,9.4,16.55,28.21,-19.17,-5.94,0.98,SCHAND
Net profit,8.85,7.17,10.86,7.69,16.27,27.22,50.76,-31.02,-39.73,2.22,SCHAND
