Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,371.71,371.71,371.71,397.97,399.0,399.48,400.04,400.66,401.04,401.2,MUTHOOTFIN
Reserves,2554.02,3363.85,3892.86,4685.54,5220.25,6116.97,7411.98,9392.06,11170.78,14837.7,MUTHOOTFIN
Borrowings,19376.42,24080.68,19477.57,19436.1,18567.01,20985.47,21167.04,26833.15,37130.05,45946.28,MUTHOOTFIN
Other Liabilities,1070.05,1600.02,1851.74,2249.64,2862.48,3211.16,1813.19,1442.82,1757.79,2279.75,MUTHOOTFIN
Total,23372.2,29416.26,25593.88,26769.25,27048.74,30713.08,30792.25,38068.69,50459.66,63464.93,MUTHOOTFIN
Net Block,262.69,289.38,312.58,257.3,218.48,208.23,200.47,192.56,227.78,246.94,MUTHOOTFIN
Capital Work in Progress,5.54,13.64,14.41,6.86,8.89,9.97,5.74,22.83,28.74,38.48,MUTHOOTFIN
Investments,97.5,82.5,35.37,38.49,98.26,209.12,395.43,982.56,1438.34,1590.28,MUTHOOTFIN
Other Assets,23006.47,29030.74,25231.52,26466.6,26723.11,30285.76,30190.61,36870.74,48764.8,61589.23,MUTHOOTFIN
Total,23372.2,29416.26,25593.88,26769.25,27048.74,30713.08,30792.25,38068.69,50459.66,63464.93,MUTHOOTFIN
Receivables,734.02,1148.18,1163.97,1153.9,1467.26,1270.6,23.0,16.06,4.73,3.47,MUTHOOTFIN
Inventory,,,,,,,,0.67,0.67,0.67,MUTHOOTFIN
Cash & Bank,795.04,1342.0,2048.93,1736.62,679.11,1534.05,486.99,1735.51,5640.54,7189.82,MUTHOOTFIN
No. of Equity Shares,371712768.0,371712768.0,371712768.0,397966419.0,399002332.0,399475549.0,400041239.0,400661316.0,401037326.0,401195856.0,MUTHOOTFIN
New Bonus Shares,,,,,,,,,,,MUTHOOTFIN
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,MUTHOOTFIN
