Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,288.0,288.0,288.0,288.0,288.0,560.0,760.0,897.0,925.12,933.52,ITI
Reserves,825.21,584.41,230.79,-67.45,197.19,499.35,730.84,841.7,1357.48,1486.53,ITI
Borrowings,485.28,607.92,875.93,1220.83,1138.91,1523.55,1226.32,1258.71,1215.58,1464.26,ITI
Other Liabilities,5668.04,5561.05,3726.27,3932.68,4244.03,2964.73,4326.47,3997.64,4224.9,5030.91,ITI
Total,7266.53,7041.38,5120.99,5374.06,5868.13,5547.63,7043.63,6995.05,7723.08,8915.22,ITI
Net Block,2516.74,2485.65,2452.86,2423.44,2458.44,2506.39,2619.68,2694.52,2692.77,2700.38,ITI
Capital Work in Progress,1.78,1.32,21.15,33.02,91.68,101.59,149.29,164.85,188.63,168.87,ITI
Investments,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,ITI
Other Assets,4747.6,4554.0,2646.57,2917.19,3317.6,2939.24,4274.25,4135.27,4841.27,6045.56,ITI
Total,7266.53,7041.38,5120.99,5374.06,5868.13,5547.63,7043.63,6995.05,7723.08,8915.22,ITI
Receivables,2997.83,3387.59,1943.52,1840.81,1713.59,2195.95,3079.94,2657.4,2761.14,2552.1,ITI
Inventory,146.37,138.66,129.61,126.77,137.15,177.08,191.97,184.83,213.37,233.73,ITI
Cash & Bank,21.26,16.87,32.34,271.22,121.19,166.31,324.75,203.53,245.07,547.64,ITI
No. of Equity Shares,288000000.0,288000000.0,288000000.0,288000000.0,288000000.0,560000000.0,760000000.0,897000000.0,925119508.0,933522869.0,ITI
New Bonus Shares,,,,,,,,,,,ITI
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ITI
