Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,468.95,351.52,307.07,624.01,502.11,680.55,475.0,486.03,439.88,89.64,MAHLIFE
Raw Material Cost,,,,,,,,,,,MAHLIFE
Change in Inventory,64.87,341.79,,,,,,,,,MAHLIFE
Power and Fuel,0.36,0.5,0.48,0.64,0.91,1.37,1.02,0.93,0.91,0.43,MAHLIFE
Other Mfr. Exp,361.35,513.03,213.43,300.91,349.72,546.99,345.62,341.62,361.11,86.19,MAHLIFE
Employee Cost,29.27,37.11,42.82,59.15,67.16,74.82,73.15,83.77,85.08,78.27,MAHLIFE
Selling and admin,25.27,53.95,30.59,24.93,22.96,25.61,24.68,42.78,48.49,29.57,MAHLIFE
Other Expenses,-3.48,-6.05,-9.17,12.02,-6.7,-2.46,-5.55,-7.38,8.52,1.28,MAHLIFE
Other Income,52.16,70.73,114.14,135.91,99.43,72.65,82.22,68.81,-156.5,46.75,MAHLIFE
Depreciation,2.68,1.77,2.32,2.74,3.96,4.34,3.96,3.06,7.26,6.65,MAHLIFE
Interest,2.98,27.85,39.35,21.82,46.96,31.97,35.41,5.48,1.84,3.67,MAHLIFE
Profit before tax,167.55,135.88,101.39,337.71,116.57,70.56,78.93,84.58,-229.83,-69.67,MAHLIFE
Tax,47.39,38.39,23.67,104.41,38.29,21.61,25.81,25.99,-3.82,-17.42,MAHLIFE
Net profit,120.16,97.49,77.73,233.3,78.28,48.94,53.12,58.59,-226.01,-52.25,MAHLIFE
