Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,594.82,640.68,488.94,548.13,621.76,535.76,747.99,902.01,847.58,1001.7,SAGCEM
Raw Material Cost,54.02,53.86,52.28,67.79,131.22,72.14,124.39,193.51,201.0,172.38,SAGCEM
Change in Inventory,-13.01,-5.75,-1.27,10.61,-1.77,-2.97,16.5,-17.44,6.02,-13.89,SAGCEM
Power and Fuel,54.64,77.55,87.74,210.23,70.28,71.4,84.98,254.08,216.75,175.36,SAGCEM
Other Mfr. Exp,177.77,188.15,141.44,51.7,157.4,159.71,200.53,244.72,213.53,230.51,SAGCEM
Employee Cost,26.56,23.03,25.31,33.56,38.37,36.53,44.94,52.12,55.81,66.22,SAGCEM
Selling and admin,153.08,249.41,155.42,133.61,125.55,131.11,186.61,35.5,40.1,35.71,SAGCEM
Other Expenses,3.05,0.74,0.63,2.16,1.6,2.53,2.52,5.27,7.51,4.48,SAGCEM
Other Income,12.0,26.03,17.82,362.96,28.11,23.12,18.6,15.02,16.32,20.69,SAGCEM
Depreciation,25.9,26.74,26.93,21.5,23.46,28.0,33.3,44.1,55.07,56.2,SAGCEM
Interest,34.18,30.55,29.55,23.08,29.15,30.45,29.73,33.22,33.92,25.25,SAGCEM
Profit before tax,64.61,10.93,-13.81,378.07,71.07,24.04,76.09,37.07,46.23,242.39,SAGCEM
Tax,20.5,2.15,11.77,81.42,21.89,11.55,26.7,10.45,11.5,80.43,SAGCEM
Net profit,44.12,8.78,-25.58,296.65,49.18,12.49,49.39,26.62,34.73,161.96,SAGCEM
