Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,230.21,225.17,187.6,284.94,233.47,263.54,328.96,284.25,285.78,404.14,GEOJITFSL
Raw Material Cost,,,,,,,,,,,GEOJITFSL
Change in Inventory,,,,,,,,,,,GEOJITFSL
Power and Fuel,3.78,4.52,4.36,4.13,4.31,4.19,4.36,4.62,4.34,3.37,GEOJITFSL
Other Mfr. Exp,16.74,4.54,3.98,4.31,4.2,4.08,4.55,46.67,49.15,73.81,GEOJITFSL
Employee Cost,50.9,49.45,57.91,74.88,76.52,80.33,93.06,105.42,101.31,110.31,GEOJITFSL
Selling and admin,100.08,100.38,66.37,92.62,81.55,87.16,111.59,49.03,37.9,34.41,GEOJITFSL
Other Expenses,1.1,5.73,2.76,2.75,3.07,4.03,6.37,7.37,5.27,6.51,GEOJITFSL
Other Income,5.18,7.2,-103.72,4.32,2.76,-6.79,5.23,-6.33,-9.09,1.33,GEOJITFSL
Depreciation,11.52,11.29,9.53,8.48,11.32,12.39,12.42,19.55,23.67,22.09,GEOJITFSL
Interest,1.03,0.79,0.75,1.04,0.73,0.53,0.4,2.34,2.94,3.03,GEOJITFSL
Profit before tax,50.24,55.67,-61.78,101.05,54.53,64.04,101.44,42.92,52.11,151.94,GEOJITFSL
Tax,10.52,13.7,15.69,33.5,18.94,25.73,33.95,18.37,14.36,38.07,GEOJITFSL
Net profit,39.72,41.96,-77.48,67.55,35.6,38.32,67.49,24.55,37.74,113.86,GEOJITFSL
