Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,137.85,152.61,164.49,188.73,190.48,144.63,153.97,144.69,76.86,76.69,POKARNA
Raw Material Cost,41.0,29.82,29.81,34.37,28.03,12.99,19.08,18.31,11.89,6.27,POKARNA
Change in Inventory,2.35,-2.99,-2.78,2.01,3.54,-2.25,-0.97,-3.46,4.53,-0.54,POKARNA
Power and Fuel,14.15,17.94,17.62,17.32,17.12,15.92,18.0,17.05,10.21,8.8,POKARNA
Other Mfr. Exp,25.01,27.49,32.62,31.69,30.95,23.9,25.22,22.15,12.91,12.58,POKARNA
Employee Cost,18.17,18.6,20.58,26.79,29.55,22.36,25.16,23.94,22.03,17.94,POKARNA
Selling and admin,25.3,37.32,37.04,37.3,42.02,29.08,31.32,29.26,13.36,13.93,POKARNA
Other Expenses,-0.5,-2.12,-2.7,-0.95,-0.1,8.08,0.93,1.09,1.47,3.08,POKARNA
Other Income,3.09,4.21,1.27,5.3,4.45,5.21,2.32,1.36,0.83,2.24,POKARNA
Depreciation,8.57,9.06,9.73,11.24,9.88,8.54,9.82,14.71,12.23,10.14,POKARNA
Interest,10.09,10.58,11.04,12.96,13.29,7.64,8.45,6.09,5.89,4.72,POKARNA
Profit before tax,1.5,5.14,7.24,25.32,27.73,19.08,17.34,9.99,-7.77,0.93,POKARNA
Tax,0.49,1.49,2.36,9.07,10.49,6.66,4.99,3.12,-2.97,0.65,POKARNA
Net profit,1.01,3.65,4.88,16.25,17.25,12.42,12.34,6.88,-4.81,0.29,POKARNA
