Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.24,8.49,8.91,9.51,9.99,10.52,11.7,11.7,12.22,12.22,MEDICAMEQ
Reserves,11.48,7.23,7.36,7.39,7.92,15.49,62.91,74.93,110.26,122.14,MEDICAMEQ
Borrowings,13.69,16.9,15.41,20.72,19.45,17.6,14.5,11.75,11.47,18.82,MEDICAMEQ
Other Liabilities,35.49,32.61,32.9,31.04,22.66,29.79,28.44,38.21,42.51,39.29,MEDICAMEQ
Total,68.9,65.23,64.58,68.66,60.02,73.4,117.55,136.59,176.46,192.47,MEDICAMEQ
Net Block,23.18,22.96,21.76,19.84,19.1,19.05,25.34,24.38,33.69,89.64,MEDICAMEQ
Capital Work in Progress,0.13,0.05,0.55,,,0.45,0.28,14.76,40.5,,MEDICAMEQ
Investments,0.02,0.02,0.02,0.02,0.02,0.07,0.07,,2.06,2.06,MEDICAMEQ
Other Assets,45.57,42.2,42.25,48.8,40.9,53.83,91.86,97.45,100.21,100.77,MEDICAMEQ
Total,68.9,65.23,64.58,68.66,60.02,73.4,117.55,136.59,176.46,192.47,MEDICAMEQ
Receivables,23.57,18.36,20.41,26.51,16.09,25.69,38.42,43.37,43.93,49.75,MEDICAMEQ
Inventory,12.62,15.12,12.84,13.46,11.14,13.79,14.23,15.26,16.96,5.2,MEDICAMEQ
Cash & Bank,2.91,2.09,2.71,2.29,2.72,2.97,22.66,8.52,2.23,3.08,MEDICAMEQ
No. of Equity Shares,8240000.0,8490000.0,8913606.0,9511306.0,9993606.0,10518606.0,11700000.0,11700000.0,12216600.0,12216600.0,MEDICAMEQ
New Bonus Shares,,,,,,,,,,,MEDICAMEQ
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,MEDICAMEQ
