Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,952.6,967.8,1056.14,1148.16,1176.57,1329.96,1518.19,2041.19,1563.34,1749.42,SSWL
Raw Material Cost,675.09,643.25,656.03,754.31,697.25,799.43,937.68,1353.71,973.35,1082.37,SSWL
Change in Inventory,15.14,-9.78,-12.47,6.94,-4.1,1.87,33.97,49.85,7.09,-16.71,SSWL
Power and Fuel,26.64,29.21,28.17,32.34,40.33,43.05,50.52,59.57,52.44,53.19,SSWL
Other Mfr. Exp,58.03,60.41,96.4,82.57,97.47,106.64,118.22,118.75,107.03,130.88,SSWL
Employee Cost,54.4,64.33,77.22,90.64,108.97,125.05,142.58,195.38,158.97,158.37,SSWL
Selling and admin,61.24,64.93,90.32,87.8,83.04,84.56,88.71,105.2,95.65,99.14,SSWL
Other Expenses,-0.84,0.93,-3.93,-0.16,0.11,8.27,14.16,12.46,11.79,5.0,SSWL
Other Income,10.16,10.93,19.07,20.57,18.85,19.56,13.3,17.38,22.11,16.31,SSWL
Depreciation,42.61,49.62,52.58,38.15,42.06,47.9,52.57,61.92,71.94,72.31,SSWL
Interest,27.59,29.7,40.79,41.35,43.04,50.56,63.94,92.54,88.67,83.93,SSWL
Profit before tax,33.14,26.57,25.16,48.67,79.05,85.93,97.08,108.89,32.7,63.83,SSWL
Tax,4.38,1.52,0.83,9.27,17.87,30.25,21.98,26.53,9.25,14.58,SSWL
Net profit,28.76,25.05,24.33,39.4,61.18,55.68,75.09,82.36,23.45,49.25,SSWL
