Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,4203.41,4597.04,4440.88,4423.6,4229.01,5079.16,5175.54,5627.98,5057.54,4436.67,INDIACEM
Raw Material Cost,541.03,577.4,615.56,631.69,692.2,904.13,913.3,1044.79,926.28,701.56,INDIACEM
Change in Inventory,-3.16,18.77,31.06,-34.46,9.95,18.25,-28.32,21.57,24.66,-76.61,INDIACEM
Power and Fuel,1094.69,1255.09,1276.24,1136.35,944.57,1059.74,1238.88,1640.99,1355.09,1057.28,INDIACEM
Other Mfr. Exp,132.85,133.79,150.98,129.52,137.34,175.78,160.35,133.97,144.42,102.27,INDIACEM
Employee Cost,302.78,334.05,351.43,318.28,343.25,377.98,397.23,357.44,350.16,331.37,INDIACEM
Selling and admin,1212.92,1474.07,1531.72,1473.97,1323.72,1698.43,1716.64,1823.43,1700.27,1338.4,INDIACEM
Other Expenses,-167.94,16.3,7.29,15.82,21.56,17.86,19.86,6.66,17.16,20.55,INDIACEM
Other Income,-161.28,16.84,-71.08,29.84,18.08,14.06,11.26,26.62,-75.91,20.93,INDIACEM
Depreciation,251.29,281.84,276.39,257.91,219.46,257.06,255.94,251.31,246.85,241.9,INDIACEM
Interest,290.37,307.75,353.65,425.99,382.5,360.46,340.17,324.17,334.47,264.95,INDIACEM
Profit before tax,380.98,252.36,-162.4,29.45,192.44,260.03,116.11,93.41,-68.41,322.71,INDIACEM
Tax,88.01,88.81,,,62.49,86.67,15.5,23.98,-32.9,100.67,INDIACEM
Net profit,292.97,163.55,-162.4,29.45,129.95,173.35,100.62,69.44,-35.51,222.04,INDIACEM
