Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,10502.6,13594.97,17114.89,20384.41,23751.89,23753.09,22461.47,25318.41,29773.27,35391.6,RECLTD
Raw Material Cost,,,,,,,,,,,RECLTD
Change in Inventory,,,,,,,,,,,RECLTD
Power and Fuel,0.87,1.07,1.12,1.32,2.11,2.01,,,,,RECLTD
Other Mfr. Exp,4.8,5.14,6.18,7.07,7.91,7.81,61.79,930.29,2394.76,351.71,RECLTD
Employee Cost,170.97,151.84,129.91,133.94,137.44,178.07,172.6,157.77,175.98,144.94,RECLTD
Selling and admin,36.85,21.46,25.82,26.12,26.56,28.62,45.67,129.95,51.79,40.53,RECLTD
Other Expenses,120.42,167.37,383.68,941.08,1248.1,1239.11,2959.82,373.08,1214.57,2614.49,RECLTD
Other Income,6.24,3.37,5.61,3.53,4.01,18.62,5.32,21.89,54.17,14.81,RECLTD
Depreciation,3.27,3.75,4.21,6.76,5.45,5.04,5.65,7.17,10.0,9.53,RECLTD
Interest,6378.8,8083.76,10038.46,11844.61,14283.12,13450.35,13337.11,15641.54,18997.05,21489.08,RECLTD
Profit before tax,3792.86,5163.95,6531.12,7427.04,8045.21,8860.7,5884.15,8100.5,6983.29,10756.13,RECLTD
Tax,975.83,1346.33,1847.42,2167.17,2417.55,2614.94,1464.26,2336.78,2097.13,2394.35,RECLTD
Net profit,2817.03,3817.62,4683.7,5259.87,5627.66,6245.76,4419.89,5763.72,4886.16,8361.78,RECLTD
