Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,13034.31,17268.74,21327.12,24896.62,27553.9,27011.02,25975.85,28748.73,33362.9,37908.93,PFC
Raw Material Cost,,,,,,,,,,,PFC
Change in Inventory,,,,,,,,,,,PFC
Power and Fuel,1.02,1.38,1.39,1.5,1.56,1.5,,,,,PFC
Other Mfr. Exp,1.82,2.38,2.54,2.71,2.85,3.3,13.08,449.82,1950.53,537.86,PFC
Employee Cost,72.08,80.94,85.11,85.81,90.37,114.97,176.7,173.69,193.99,194.82,PFC
Selling and admin,49.95,29.38,98.06,157.81,48.94,65.62,47.19,103.93,48.38,36.4,PFC
Other Expenses,210.05,142.16,542.65,831.96,1868.27,5284.26,2935.45,-770.98,1122.37,3747.46,PFC
Other Income,3.6,12.59,10.39,11.22,10.24,7.36,3.98,17.26,7.2,20.58,PFC
Depreciation,5.42,5.7,4.93,6.09,6.17,5.56,6.41,6.14,9.1,11.17,PFC
Interest,8593.32,11052.35,13044.52,15443.73,16485.32,16433.38,16955.89,18987.6,21853.19,23194.49,PFC
Profit before tax,4104.25,5967.04,7558.31,8378.23,9060.66,5109.79,5845.11,9815.79,8192.54,10207.31,PFC
Tax,1072.51,1547.44,2140.56,2418.9,2947.18,2983.4,1458.34,2862.87,2537.4,1763.3,PFC
Net profit,3031.74,4419.6,5417.75,5959.33,6113.48,2126.39,4386.77,6952.92,5655.14,8444.01,PFC
