Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,27.42,54.23,131.31,247.61,275.28,314.07,347.9,412.78,258.2,44.01,SEYAIND
Raw Material Cost,25.24,41.87,117.15,218.11,203.31,232.83,203.18,205.87,144.02,21.01,SEYAIND
Change in Inventory,3.39,1.61,12.06,14.5,-13.53,3.28,1.16,-1.79,-4.52,-6.31,SEYAIND
Power and Fuel,1.9,4.43,5.41,5.15,4.32,5.1,29.26,46.6,23.46,,SEYAIND
Other Mfr. Exp,0.08,0.17,0.6,0.04,0.46,0.7,1.05,3.86,2.03,,SEYAIND
Employee Cost,0.8,1.17,1.45,1.68,2.14,2.81,4.59,6.4,6.31,4.88,SEYAIND
Selling and admin,1.5,2.41,3.61,3.17,2.64,0.88,4.27,5.23,3.15,,SEYAIND
Other Expenses,-0.92,0.41,0.72,0.49,0.63,1.11,1.29,4.77,6.99,12.64,SEYAIND
Other Income,0.34,0.47,1.54,0.7,1.84,0.85,1.04,2.16,8.78,-91.53,SEYAIND
Depreciation,1.45,3.54,8.88,10.55,10.93,13.68,15.1,15.99,16.62,17.89,SEYAIND
Interest,0.03,0.06,1.22,9.91,12.72,14.13,17.85,18.18,7.92,0.22,SEYAIND
Profit before tax,1.07,2.25,5.87,13.71,26.44,46.96,73.51,106.25,51.96,-110.47,SEYAIND
Tax,0.2,0.43,2.52,0.68,-0.34,4.73,21.12,17.76,4.95,-0.89,SEYAIND
Net profit,0.88,1.82,3.36,13.03,26.78,42.23,52.4,88.49,47.02,-109.58,SEYAIND
