Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,GMMPFAUDLR
Reserves,99.6,104.68,113.83,125.32,138.4,161.88,182.88,214.79,268.16,354.43,GMMPFAUDLR
Borrowings,,,,,,,,,34.43,122.59,GMMPFAUDLR
Other Liabilities,59.05,54.16,69.06,61.71,54.71,83.79,100.58,127.38,125.46,187.73,GMMPFAUDLR
Total,161.57,161.76,185.81,189.95,196.03,248.59,286.38,345.09,430.97,667.67,GMMPFAUDLR
Net Block,37.13,41.3,36.66,32.79,39.56,47.97,56.52,62.71,127.24,176.74,GMMPFAUDLR
Capital Work in Progress,3.84,0.88,1.64,4.83,4.32,2.0,6.78,4.99,1.64,2.64,GMMPFAUDLR
Investments,29.59,33.02,33.65,33.72,35.72,67.96,72.57,69.06,57.52,171.9,GMMPFAUDLR
Other Assets,91.01,86.56,113.86,118.61,116.43,130.66,150.51,208.33,244.57,316.39,GMMPFAUDLR
Total,161.57,161.76,185.81,189.95,196.03,248.59,286.38,345.09,430.97,667.67,GMMPFAUDLR
Receivables,26.99,25.41,31.83,21.31,31.68,52.44,41.97,48.87,59.47,113.0,GMMPFAUDLR
Inventory,51.59,46.55,58.63,56.56,49.52,59.45,78.79,103.05,110.98,112.65,GMMPFAUDLR
Cash & Bank,6.65,4.6,13.99,29.9,25.16,3.04,11.27,28.86,28.95,31.82,GMMPFAUDLR
No. of Equity Shares,14617500.0,14617500.0,14617500.0,14617500.0,14617500.0,14617500.0,14617500.0,14617500.0,14617500.0,14617500.0,GMMPFAUDLR
New Bonus Shares,,,,,,,,,,,GMMPFAUDLR
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,GMMPFAUDLR
