Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,22.79,23.25,21.67,31.64,26.58,35.43,63.62,61.48,49.98,52.35,STEELCITY
Raw Material Cost,,,,,0.83,1.17,,0.67,0.45,,STEELCITY
Change in Inventory,,,,,,,,,,,STEELCITY
Power and Fuel,0.5,0.46,0.58,0.53,0.58,0.71,0.64,0.61,0.6,,STEELCITY
Other Mfr. Exp,1.47,1.43,1.36,1.56,0.66,0.83,2.1,0.92,0.9,,STEELCITY
Employee Cost,7.44,7.23,6.59,6.84,7.64,8.15,8.88,9.98,10.26,10.76,STEELCITY
Selling and admin,8.01,7.69,6.71,10.15,9.06,14.75,32.74,33.62,26.05,,STEELCITY
Other Expenses,,-0.01,0.06,0.31,0.25,1.4,0.56,0.16,0.04,30.29,STEELCITY
Other Income,,,,,0.08,0.02,,,,2.56,STEELCITY
Depreciation,0.9,0.81,0.81,0.86,0.6,0.6,0.86,0.93,0.85,0.68,STEELCITY
Interest,0.99,0.96,0.88,1.37,1.33,0.92,2.12,1.17,0.62,0.5,STEELCITY
Profit before tax,3.48,4.68,4.68,10.02,5.71,6.92,15.72,13.42,10.21,12.68,STEELCITY
Tax,1.22,1.54,1.4,3.46,1.79,2.27,4.64,4.48,2.62,3.36,STEELCITY
Net profit,2.26,3.13,3.28,6.56,3.93,4.65,11.08,8.93,7.59,9.32,STEELCITY
