Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2099.77,2144.83,2453.03,2476.15,2481.91,2602.37,2737.79,3091.32,2984.51,3462.82,FINPIPE
Raw Material Cost,1520.71,1442.14,1715.26,1755.94,1590.96,1644.07,1797.89,1963.69,2021.15,1922.31,FINPIPE
Change in Inventory,-8.47,26.27,62.92,-53.85,-33.38,58.91,52.26,71.33,108.88,21.48,FINPIPE
Power and Fuel,88.17,88.87,106.37,112.53,87.17,70.69,88.24,114.35,107.99,97.85,FINPIPE
Other Mfr. Exp,107.34,120.83,142.73,159.91,167.82,169.27,201.86,210.5,221.2,189.31,FINPIPE
Employee Cost,56.55,72.22,72.13,74.23,93.35,106.3,117.44,135.78,146.93,170.23,FINPIPE
Selling and admin,72.68,69.84,74.78,88.42,89.19,100.25,80.97,113.95,99.91,100.37,FINPIPE
Other Expenses,27.83,17.84,7.58,19.35,13.01,7.63,19.31,20.03,48.1,14.31,FINPIPE
Other Income,29.19,-63.34,-26.58,-2.1,61.53,24.32,24.92,13.62,30.17,71.87,FINPIPE
Depreciation,75.51,54.42,62.29,58.67,50.57,55.05,60.6,70.08,73.81,77.72,FINPIPE
Interest,74.96,51.45,66.37,70.37,44.71,15.38,9.82,12.27,11.28,7.27,FINPIPE
Profit before tax,96.74,190.15,241.86,80.78,373.28,516.96,438.84,535.62,393.19,976.8,FINPIPE
Tax,21.59,54.02,71.72,33.0,118.87,164.79,140.29,185.82,68.99,248.78,FINPIPE
Net profit,75.15,136.14,170.15,47.78,254.41,352.18,298.54,349.8,324.2,728.02,FINPIPE
